name,count,amount,state,year,quarter,source,category,country,date,avg_transaction_value,growth
churu district,7027393,16182079348.550669,Rajasthan,2022,1,map,transaction,india,2022-Q1,2302.7144416927686,-0.293850846969848
jaipur district,262950613,434507898653.2288,Rajasthan,2022,1,map,transaction,india,2022-Q1,1652.431586661594,36.41794617150343
baran district,3313639,6075628390.959345,Rajasthan,2022,1,map,transaction,india,2022-Q1,1833.5215124397512,-0.9873982457686835
bhilwara district,18219742,34832214592.68741,Rajasthan,2022,1,map,transaction,india,2022-Q1,1911.7841840289182,4.498408849002562
banswara district,1934543,4305963325.291948,Rajasthan,2022,1,map,transaction,india,2022-Q1,2225.8297309969066,-0.8938216029623252
dungarpur district,1601893,3333483354.565768,Rajasthan,2022,1,map,transaction,india,2022-Q1,2080.965054823117,-0.17195275576712432
tonk district,7525693,12353743560.603878,Rajasthan,2022,1,map,transaction,india,2022-Q1,1641.5423218305448,3.697999803981914
jodhpur district,27810577,56966935615.03049,Rajasthan,2022,1,map,transaction,india,2022-Q1,2048.3909994039495,2.6954174187015068
karauli district,4947468,8967316935.909687,Rajasthan,2022,1,map,transaction,india,2022-Q1,1812.5063034080638,-0.8221012099101719
udaipur district,13527713,22322610837.972824,Rajasthan,2022,1,map,transaction,india,2022-Q1,1650.139298340586,1.7342699336306975
dausa district,11542170,17674189167.00492,Rajasthan,2022,1,map,transaction,india,2022-Q1,1531.2709106697373,-0.14677595540354826
nagaur district,12629151,30251543728.24284,Rajasthan,2022,1,map,transaction,india,2022-Q1,2395.3742993684086,0.0941747522346319
bharatpur district,7655860,14512910848.443268,Rajasthan,2022,1,map,transaction,india,2022-Q1,1895.6604285401336,-0.39379456307078753
barmer district,11519794,27090053338.4531,Rajasthan,2022,1,map,transaction,india,2022-Q1,2351.6091814187907,0.5047028028203233
ajmer district,17973292,36567659945.04271,Rajasthan,2022,1,map,transaction,india,2022-Q1,2034.5554918399316,0.5602094968017657
chittorgarh district,7428622,14456333123.863838,Rajasthan,2022,1,map,transaction,india,2022-Q1,1946.031595612731,-0.5866855109236527
hanumangarh district,6377544,14758711603.374895,Rajasthan,2022,1,map,transaction,india,2022-Q1,2314.1685268458978,-0.14149030600830137
pratapgarh district,1599079,3515635369.540432,Rajasthan,2022,1,map,transaction,india,2022-Q1,2198.5376391913296,-0.7492641367899617
sawai madhopur district,7216366,11027855832.279514,Rajasthan,2022,1,map,transaction,india,2022-Q1,1528.173021196474,3.512826445722819
jalore district,4491298,12375235222.293488,Rajasthan,2022,1,map,transaction,india,2022-Q1,2755.3805653273257,-0.37762330790871745
bikaner district,11656264,23262580003.213,Rajasthan,2022,1,map,transaction,india,2022-Q1,1995.7149223124152,1.5952996216238602
sikar district,16975662,35691652892.445,Rajasthan,2022,1,map,transaction,india,2022-Q1,2102.51905890003,0.45635531247404826
dholpur district,2778999,5894331701.791255,Rajasthan,2022,1,map,transaction,india,2022-Q1,2121.0269243678226,-0.8362951029538642
sirohi district,3353014,6402432686.378646,Rajasthan,2022,1,map,transaction,india,2022-Q1,1909.4559958230552,0.20655459033990287
rajsamand district,4525911,9132121086.433088,Rajasthan,2022,1,map,transaction,india,2022-Q1,2017.742082518434,0.349803788472103
jaisalmer district,4838533,9233715982.400576,Rajasthan,2022,1,map,transaction,india,2022-Q1,1908.3709840153153,0.06907382845133281
bundi district,4151689,6974583851.094925,Rajasthan,2022,1,map,transaction,india,2022-Q1,1679.9388998296656,-0.14195294317513185
jhalawar district,5038482,9563582630.651922,Rajasthan,2022,1,map,transaction,india,2022-Q1,1898.1079282712376,0.21359812837618608
alwar district,27462202,46051829716.34672,Rajasthan,2022,1,map,transaction,india,2022-Q1,1676.9168661838085,4.450491239226418
kota district,19207151,30335394639.44809,Rajasthan,2022,1,map,transaction,india,2022-Q1,1579.3802339268375,-0.300596834878718
jhunjhunu district,10543589,22640907821.866825,Rajasthan,2022,1,map,transaction,india,2022-Q1,2147.362517816924,-0.4510591914438534
pali district,8668074,17160215080.703873,Rajasthan,2022,2,map,transaction,india,2022-Q2,1979.7033436382608,-0.17788202859576563
ganganagar district,11882025,22557602051.766155,Rajasthan,2022,2,map,transaction,india,2022-Q2,1898.4644496006492,0.37078029098505616
churu district,8257600,18081738963.407227,Rajasthan,2022,2,map,transaction,india,2022-Q2,2189.7087487172093,-0.30503428498088503
jaipur district,314511010,497492495896.22046,Rajasthan,2022,2,map,transaction,india,2022-Q2,1581.7967577549048,37.08746003681457
baran district,3685832,7229260131.890043,Rajasthan,2022,2,map,transaction,india,2022-Q2,1961.364525537258,-0.9882807536690051
bhilwara district,20131391,38273076738.35588,Rajasthan,2022,2,map,transaction,india,2022-Q2,1901.1640446681445,4.461830870207867
banswara district,2337103,4900005809.650963,Rajasthan,2022,2,map,transaction,india,2022-Q2,2096.6152581426504,-0.8839075253170534
dungarpur district,1899171,3638952978.96605,Rajasthan,2022,2,map,transaction,india,2022-Q2,1916.0744235069144,-0.1873824131841857
tonk district,8150133,13811523631.62,Rajasthan,2022,2,map,transaction,india,2022-Q2,1694.637821446595,3.2914160968127675
jodhpur district,31463295,61614349060.01106,Rajasthan,2022,2,map,transaction,india,2022-Q2,1958.2929588274546,2.8604639948820467
karauli district,5012114,9206349483.513716,Rajasthan,2022,2,map,transaction,india,2022-Q2,1836.819650054591,-0.840699647001371
udaipur district,15896129,24912652507.999565,Rajasthan,2022,2,map,transaction,india,2022-Q2,1567.2150438637964,2.1715417885546895
dausa district,12578789,19527845596.347805,Rajasthan,2022,2,map,transaction,india,2022-Q2,1552.442416861258,-0.20868854297797912
nagaur district,14631304,33408260595.26596,Rajasthan,2022,2,map,transaction,india,2022-Q2,2283.3412931113976,0.16317270287306673
bharatpur district,8637412,16444974525.83487,Rajasthan,2022,2,map,transaction,india,2022-Q2,1903.923828785158,-0.4096621873211027
barmer district,13273476,29634982538.37456,Rajasthan,2022,2,map,transaction,india,2022-Q2,2232.646711258947,0.5367422556663963
ajmer district,20900496,40715583331.30888,Rajasthan,2022,2,map,transaction,india,2022-Q2,1948.067803333896,0.5746060790707723
chittorgarh district,8396831,16148783709.582657,Rajasthan,2022,2,map,transaction,india,2022-Q2,1923.1998011610162,-0.5982472856146572
hanumangarh district,7429430,16401668344.542992,Rajasthan,2022,2,map,transaction,india,2022-Q2,2207.6617377837856,-0.11521025015270647
pratapgarh district,1885590,4033817039.193558,Rajasthan,2022,2,map,transaction,india,2022-Q2,2139.2863979940275,-0.7461999103565146
sawai madhopur district,7873045,12262315403.645231,Rajasthan,2022,2,map,transaction,india,2022-Q2,1557.5060733992034,3.175374816370473
jalore district,5321185,14025921249.715084,Rajasthan,2022,2,map,transaction,india,2022-Q2,2635.8642388330954,-0.3241261798960885
bikaner district,13694139,26087476960.412987,Rajasthan,2022,2,map,transaction,india,2022-Q2,1905.010381478747,1.573513042677524
sikar district,19932783,40102076741.92372,Rajasthan,2022,2,map,transaction,india,2022-Q2,2011.8654149761085,0.4555703721132085
dholpur district,3298278,6894675131.058619,Rajasthan,2022,2,map,transaction,india,2022-Q2,2090.3862958363784,-0.8345299800835638
sirohi district,4023871,7194139293.674581,Rajasthan,2022,2,map,transaction,india,2022-Q2,1787.8652903322647,0.21999146221149335
rajsamand district,5301424,10184357986.945518,Rajasthan,2022,2,map,transaction,india,2022-Q2,1921.0608294951542,0.3174935279982882
jaisalmer district,5269349,9862231669.414536,Rajasthan,2022,2,map,transaction,india,2022-Q2,1871.6224090327923,-0.006050261212836361
bundi district,4673601,8088389075.404289,Rajasthan,2022,2,map,transaction,india,2022-Q2,1730.654601324394,-0.11305912741782709
jhalawar district,5465987,10395227508.431992,Rajasthan,2022,2,map,transaction,india,2022-Q2,1901.8024573479577,0.1695450681391073
alwar district,31488094,50746151172.86586,Rajasthan,2022,2,map,transaction,india,2022-Q2,1611.598059027195,4.7607334228932485
kota district,22930803,36055197912.070015,Rajasthan,2022,2,map,transaction,india,2022-Q2,1572.3478114599832,-0.27176274943793044
jhunjhunu district,12270386,25741220480.27944,Rajasthan,2022,2,map,transaction,india,2022-Q2,2097.8329842500016,-0.46489505840680767
pali district,9383118,16882438860.192509,Rajasthan,2022,3,map,transaction,india,2022-Q3,1799.2354844298568,-0.2353037630601026
ganganagar district,12803386,22240341715.78325,Rajasthan,2022,3,map,transaction,india,2022-Q3,1737.067187990993,0.3645129476150679
churu district,8783655,17976361125.250355,Rajasthan,2022,3,map,transaction,india,2022-Q3,2046.5695801178842,-0.3139584325583873
jaipur district,377469909,564818218571.2906,Rajasthan,2022,3,map,transaction,india,2022-Q3,1496.326475579516,41.97412739912941
baran district,4125706,6742397008.271659,Rajasthan,2022,3,map,transaction,india,2022-Q3,1634.24078406742,-0.9890701062478598
bhilwara district,22210445,37982785217.26296,Rajasthan,2022,3,map,transaction,india,2022-Q3,1710.1316618042981,4.383428921013761
banswara district,2551714,4868669663.686186,Rajasthan,2022,3,map,transaction,india,2022-Q3,1907.9997459300635,-0.8851119822227785
dungarpur district,1877661,3540885656.2172456,Rajasthan,2022,3,map,transaction,india,2022-Q3,1885.7960282592255,-0.26415695489384783
tonk district,9710550,14504363314.95301,Rajasthan,2022,3,map,transaction,india,2022-Q3,1493.670627817478,4.171620436276836
jodhpur district,44177624,78522559026.67796,Rajasthan,2022,3,map,transaction,india,2022-Q3,1777.428297788898,3.5494461178820975
karauli district,5485874,8907060018.165571,Rajasthan,2022,3,map,transaction,india,2022-Q3,1623.6355443390737,-0.8758223393815837
udaipur district,17437737,26920987876.54088,Rajasthan,2022,3,map,transaction,india,2022-Q3,1543.8349526971808,2.178661595217098
dausa district,12485930,17906746198.24476,Rajasthan,2022,3,map,transaction,india,2022-Q3,1434.1539795789947,-0.28397073542283613
nagaur district,17110682,34696357961.3792,Rajasthan,2022,3,map,transaction,india,2022-Q3,2027.7600835185415,0.3703970789520685
bharatpur district,8864216,15557212790.848469,Rajasthan,2022,3,map,transaction,india,2022-Q3,1755.0579533315151,-0.48194841094001983
barmer district,13922134,27600044726.48352,Rajasthan,2022,3,map,transaction,india,2022-Q3,1982.4579138861557,0.570599588277181
ajmer district,28082495,49547976214.07848,Rajasthan,2022,3,map,transaction,india,2022-Q3,1764.372297193625,1.0171113853666398
chittorgarh district,8973197,15910570305.152489,Rajasthan,2022,3,map,transaction,india,2022-Q3,1773.1216984484447,-0.6804700935582825
hanumangarh district,8622983,16877518968.368635,Rajasthan,2022,3,map,transaction,india,2022-Q3,1957.2715113051522,-0.03902889906462548
pratapgarh district,2199404,3978539086.514776,Rajasthan,2022,3,map,transaction,india,2022-Q3,1808.9169095422105,-0.7449369899024503
sawai madhopur district,8296430,11364739097.257002,Rajasthan,2022,3,map,transaction,india,2022-Q3,1369.834868402072,2.7721264488015844
jalore district,5150635,12265545245.71053,Rajasthan,2022,3,map,transaction,india,2022-Q3,2381.365646315557,-0.3791745365175142
bikaner district,15580963,27371553576.152893,Rajasthan,2022,3,map,transaction,india,2022-Q3,1756.7305420180314,2.025056716307795
sikar district,21334188,40269671901.04936,Rajasthan,2022,3,map,transaction,india,2022-Q3,1887.5652497788697,0.36924707413784374
dholpur district,3455237,6522103060.292555,Rajasthan,2022,3,map,transaction,india,2022-Q3,1887.5993340811513,-0.8380422540571968
sirohi district,4160902,7173102737.4551525,Rajasthan,2022,3,map,transaction,india,2022-Q3,1723.9297482745694,0.2042305636342745
rajsamand district,5484975,10019131487.496408,Rajasthan,2022,3,map,transaction,india,2022-Q3,1826.6503470838807,0.31821778066390416
jaisalmer district,5783678,9725918865.998837,Rajasthan,2022,3,map,transaction,india,2022-Q3,1681.6148592640939,0.05445840682956615
bundi district,5110230,7814818175.588694,Rajasthan,2022,3,map,transaction,india,2022-Q3,1529.2497941557804,-0.11643940067202907
jhalawar district,5868488,9351119284.035149,Rajasthan,2022,3,map,transaction,india,2022-Q3,1593.4460944684813,0.14838040557861398
alwar district,35823235,53614596972.029465,Rajasthan,2022,3,map,transaction,india,2022-Q3,1496.6430857522907,5.104338119120292
kota district,22439613,32238127933.327984,Rajasthan,2022,3,map,transaction,india,2022-Q3,1436.6614938202358,-0.37360171408305254
jhunjhunu district,12774366,24776793676.52417,Rajasthan,2022,3,map,transaction,india,2022-Q3,1939.5713005658497,-0.4307225351881069
pali district,10687142,19884419970.4767,Rajasthan,2022,4,map,transaction,india,2022-Q4,1860.5928479734525,-0.16339159219330335
ganganagar district,14030401,25826856912.73037,Rajasthan,2022,4,map,transaction,india,2022-Q4,1840.7782438100214,0.31283003444700186
churu district,9452402,20708697989.79863,Rajasthan,2022,4,map,transaction,india,2022-Q4,2190.8397452624877,-0.3262913868249382
jaipur district,404922774,587758088598.4978,Rajasthan,2022,4,map,transaction,india,2022-Q4,1453.2647090579408,41.83808221444666
baran district,5031278,8386783739.108584,Rajasthan,2022,4,map,transaction,india,2022-Q4,1666.9291061055628,-0.9875747220876245
bhilwara district,27720484,47886590518.51659,Rajasthan,2022,4,map,transaction,india,2022-Q4,1727.4803181112056,4.509630753856177
banswara district,3121397,5651556910.360752,Rajasthan,2022,4,map,transaction,india,2022-Q4,1810.5857442551371,-0.8873974566966435
dungarpur district,2237173,4156369821.174698,Rajasthan,2022,4,map,transaction,india,2022-Q4,1857.8669692396154,-0.2832782885355499
tonk district,10011229,15727892323.59581,Rajasthan,2022,4,map,transaction,india,2022-Q4,1571.0251282430768,3.474946282652258
jodhpur district,65465040,116215227388.41562,Rajasthan,2022,4,map,transaction,india,2022-Q4,1775.2257905657068,5.539161175915565
karauli district,6393789,10633788953.19469,Rajasthan,2022,4,map,transaction,india,2022-Q4,1663.1435527814087,-0.9023327718122528
udaipur district,26954261,41938245496.56419,Rajasthan,2022,4,map,transaction,india,2022-Q4,1555.9041109145671,3.2156944810033616
dausa district,14234349,21761198700.450893,Rajasthan,2022,4,map,transaction,india,2022-Q4,1528.7807472228546,-0.47190728026266426
nagaur district,20286836,43215070664.43902,Rajasthan,2022,4,map,transaction,india,2022-Q4,2130.2025936641385,0.4252029369239154
bharatpur district,11015440,19248137810.647594,Rajasthan,2022,4,map,transaction,india,2022-Q4,1747.3780267195496,-0.45701537686803406
barmer district,15852440,31377555272.69088,Rajasthan,2022,4,map,transaction,india,2022-Q4,1979.3517763001078,0.4391109206713486
ajmer district,27641155,51933913055.11865,Rajasthan,2022,4,map,transaction,india,2022-Q4,1878.8619019400112,0.743653027546548
chittorgarh district,9828534,18083165087.106323,Rajasthan,2022,4,map,transaction,india,2022-Q4,1839.8639193908596,-0.6444239034150345
hanumangarh district,9449022,19615022393.032665,Rajasthan,2022,4,map,transaction,india,2022-Q4,2075.8785822524983,-0.038613286579666894
pratapgarh district,2356939,4292007343.018535,Rajasthan,2022,4,map,transaction,india,2022-Q4,1821.0090897636871,-0.7505626508224872
sawai madhopur district,8855496,13187564165.09026,Rajasthan,2022,4,map,transaction,india,2022-Q4,1489.1954290409324,2.7572020319575516
jalore district,6459635,15044710483.351725,Rajasthan,2022,4,map,transaction,india,2022-Q4,2329.034145636979,-0.27055074046671135
bikaner district,16072144,30210151812.097847,Rajasthan,2022,4,map,transaction,india,2022-Q4,1879.659105350092,1.4880885684717482
sikar district,23710055,48095846111.82442,Rajasthan,2022,4,map,transaction,india,2022-Q4,2028.4999807813358,0.47522664057763553
dholpur district,4127164,7920407018.54721,Rajasthan,2022,4,map,transaction,india,2022-Q4,1919.0919039193038,-0.8259319094789109
sirohi district,4625219,8190561974.079561,Rajasthan,2022,4,map,transaction,india,2022-Q4,1770.8484666519707,0.12067729801868787
rajsamand district,6151542,11284318473.012938,Rajasthan,2022,4,map,transaction,india,2022-Q4,1834.3885928134666,0.3300001578303644
jaisalmer district,6820292,12276117814.198534,Rajasthan,2022,4,map,transaction,india,2022-Q4,1799.940209920416,0.10871257970765713
bundi district,5866314,9265489222.776516,Rajasthan,2022,4,map,transaction,india,2022-Q4,1579.4396997461295,-0.1398734834227039
jhalawar district,6716599,11281766014.824902,Rajasthan,2022,4,map,transaction,india,2022-Q4,1679.6843186298454,0.1449436562720645
alwar district,38922404,61077684974.04574,Rajasthan,2022,4,map,transaction,india,2022-Q4,1569.2166643675384,4.794957239519584
kota district,26571402,37841298987.05793,Rajasthan,2022,4,map,transaction,india,2022-Q4,1424.1363322514158,-0.3173237192646169
jhunjhunu district,13984497,29279732154.49636,Rajasthan,2022,4,map,transaction,india,2022-Q4,2093.7279442010936,-0.4737011995076511
pali district,16879253,30545417498.0,Rajasthan,2023,1,map,transaction,india,2023-Q1,1809.6427311090129,0.20699750588097654
ganganagar district,23684504,42408661017.0,Rajasthan,2023,1,map,transaction,india,2023-Q1,1790.5657225078473,0.40317252191195907
churu district,16344145,34147762001.0,Rajasthan,2023,1,map,transaction,india,2023-Q1,2089.296319935977,-0.30992242860564023
jaipur district,250101628,383391511211.0,Rajasthan,2023,1,map,transaction,india,2023-Q1,1532.9428851658654,14.302215441676514
baran district,7842338,12298806556.0,Rajasthan,2023,1,map,transaction,india,2023-Q1,1568.2576491857403,-0.9686433948362783
bhilwara district,40390520,69684628207.0,Rajasthan,2023,1,map,transaction,india,2023-Q1,1725.271875851066,4.150316142966549
banswara district,5660214,9767493283.0,Rajasthan,2023,1,map,transaction,india,2023-Q1,1725.6402819752045,-0.8598628093919068
dungarpur district,3932392,6900946134.0,Rajasthan,2023,1,map,transaction,india,2023-Q1,1754.8978163926688,-0.3052573630608313
tonk district,16005039,24010143759.0,Rajasthan,2023,1,map,transaction,india,2023-Q1,1500.1615278163333,3.070051764930861
jodhpur district,55799596,103638420860.0,Rajasthan,2023,1,map,transaction,india,2023-Q1,1857.3328176067798,2.4863767592193935
karauli district,11513504,18244056586.0,Rajasthan,2023,1,map,transaction,india,2023-Q1,1584.5789940230186,-0.7936633089601581
udaipur district,28562794,42357660825.0,Rajasthan,2023,1,map,transaction,india,2023-Q1,1482.9662961193503,1.4808081015127974
dausa district,22741458,33514469427.0,Rajasthan,2023,1,map,transaction,india,2023-Q1,1473.716831480198,-0.20380835292233668
nagaur district,29670841,64697662210.0,Rajasthan,2023,1,map,transaction,india,2023-Q1,2180.5132591287183,0.3047026712183538
bharatpur district,18416483,30814946734.0,Rajasthan,2023,1,map,transaction,india,2023-Q1,1673.2264642494445,-0.37930701054277494
barmer district,27662361,55275431518.0,Rajasthan,2023,1,map,transaction,india,2023-Q1,1998.2181390084527,0.5020436312405576
ajmer district,40711142,75097900480.0,Rajasthan,2023,1,map,transaction,india,2023-Q1,1844.652269395931,0.4717160982751978
chittorgarh district,16681437,29276597209.0,Rajasthan,2023,1,map,transaction,india,2023-Q1,1755.0404805653134,-0.5902488561976473
hanumangarh district,15106483,30282012384.0,Rajasthan,2023,1,map,transaction,india,2023-Q1,2004.570645861118,-0.09441356880705176
pratapgarh district,4341209,7286096805.0,Rajasthan,2023,1,map,transaction,india,2023-Q1,1678.3566064200088,-0.7126260956967945
sawai madhopur district,15034531,21583710029.0,Rajasthan,2023,1,map,transaction,india,2023-Q1,1435.6091339995908,2.4632128976052523
jalore district,11125511,25661512035.0,Rajasthan,2023,1,map,transaction,india,2023-Q1,2306.546821534759,-0.260002789578205
bikaner district,27198314,49018889766.0,Rajasthan,2023,1,map,transaction,india,2023-Q1,1802.2767795827344,1.4446799791937646
sikar district,37352772,73473038385.0,Rajasthan,2023,1,map,transaction,india,2023-Q1,1967.0036372400955,0.37334880390012404
dholpur district,7493014,13667472300.0,Rajasthan,2023,1,map,transaction,india,2023-Q1,1824.0286618976022,-0.799398716646786
sirohi district,7693002,13095239851.0,Rajasthan,2023,1,map,transaction,india,2023-Q1,1702.2275375724587,0.026689927444416783
rajsamand district,9619287,17003458719.0,Rajasthan,2023,1,map,transaction,india,2023-Q1,1767.642312678684,0.2503944493969974
jaisalmer district,10869848,18251500453.0,Rajasthan,2023,1,map,transaction,india,2023-Q1,1679.094358357173,0.1300055814947616
bundi district,10235348,14857578015.0,Rajasthan,2023,1,map,transaction,india,2023-Q1,1451.59480801239,-0.0583724813815244
jhalawar district,11822348,18648043828.0,Rajasthan,2023,1,map,transaction,india,2023-Q1,1577.3553466705598,0.15505090789292164
alwar district,59810068,90609216574.0,Rajasthan,2023,1,map,transaction,india,2023-Q1,1514.9492318584223,4.059068469309143
kota district,37756795,49533748966.0,Rajasthan,2023,1,map,transaction,india,2023-Q1,1311.9161455838612,-0.3687217509934949
jhunjhunu district,23038507,45869342225.0,Rajasthan,2023,1,map,transaction,india,2023-Q1,1990.9858839811104,-0.38981825655487967
pali district,19701272,34017141062.0,Rajasthan,2023,2,map,transaction,india,2023-Q2,1726.646942491835,-0.1448546557292102
ganganagar district,26749049,45965288621.0,Rajasthan,2023,2,map,transaction,india,2023-Q2,1718.3896377400183,0.35773207943121643
churu district,19951848,38113001350.0,Rajasthan,2023,2,map,transaction,india,2023-Q2,1910.2491834340358,-0.25411000592955657
jaipur district,291245541,414094307123.0,Rajasthan,2023,2,map,transaction,india,2023-Q2,1421.8047963968656,13.597421802732258
baran district,8989649,14544076456.0,Rajasthan,2023,2,map,transaction,india,2023-Q2,1617.8692244825131,-0.969133779802658
bhilwara district,46805864,76181416686.0,Rajasthan,2023,2,map,transaction,india,2023-Q2,1627.6041114421048,4.206639769806363
banswara district,6879066,11075476953.0,Rajasthan,2023,2,map,transaction,india,2023-Q2,1610.026267083351,-0.8530298254936604
dungarpur district,4665431,7578105236.0,Rajasthan,2023,2,map,transaction,india,2023-Q2,1624.3097874558641,-0.32179295852082246
tonk district,17948259,26680900425.0,Rajasthan,2023,2,map,transaction,india,2023-Q2,1486.5453203566988,2.847074150276791
jodhpur district,63628518,111202183454.0,Rajasthan,2023,2,map,transaction,india,2023-Q2,1747.678351615859,2.545108079842173
karauli district,13940159,20469546864.0,Rajasthan,2023,2,map,transaction,india,2023-Q2,1468.3869003215816,-0.7809133476910464
udaipur district,32859859,46209374120.0,Rajasthan,2023,2,map,transaction,india,2023-Q2,1406.2560073675302,1.3572083360024805
dausa district,26533735,37535725279.0,Rajasthan,2023,2,map,transaction,india,2023-Q2,1414.6415979129965,-0.19251829412901622
nagaur district,34917594,69594287612.0,Rajasthan,2023,2,map,transaction,india,2023-Q2,1993.1008881081555,0.31596980221593385
bharatpur district,22780373,34710648020.0,Rajasthan,2023,2,map,transaction,india,2023-Q2,1523.7085020513052,-0.34759614307904496
barmer district,31092713,56589731827.0,Rajasthan,2023,2,map,transaction,india,2023-Q2,1820.0319742764166,0.36489042563087093
ajmer district,47633939,82448878689.0,Rajasthan,2023,2,map,transaction,india,2023-Q2,1730.8851717889634,0.5319968701348126
chittorgarh district,20124029,32681384338.0,Rajasthan,2023,2,map,transaction,india,2023-Q2,1623.9980740437215,-0.5775275061757963
hanumangarh district,17538872,33002681443.0,Rajasthan,2023,2,map,transaction,india,2023-Q2,1881.687798565381,-0.128461204264812
pratapgarh district,5131204,8339462758.0,Rajasthan,2023,2,map,transaction,india,2023-Q2,1625.244827139985,-0.7074381978498959
sawai madhopur district,16982983,23618456413.0,Rajasthan,2023,2,map,transaction,india,2023-Q2,1390.7130692529104,2.3097462116103746
jalore district,12609229,27736556138.0,Rajasthan,2023,2,map,transaction,india,2023-Q2,2199.702784206711,-0.25753744203830387
bikaner district,31513648,53282144682.0,Rajasthan,2023,2,map,transaction,india,2023-Q2,1690.7640994784228,1.4992525712714078
sikar district,43838459,80007069194.0,Rajasthan,2023,2,map,transaction,india,2023-Q2,1825.0429193690409,0.3910943918647565
dholpur district,9007093,14977707390.0,Rajasthan,2023,2,map,transaction,india,2023-Q2,1662.8791764446087,-0.7945390142477408
sirohi district,8996677,14353134001.0,Rajasthan,2023,2,map,transaction,india,2023-Q2,1595.3817171606806,-0.0011564219443498391
rajsamand district,11717579,18644211804.0,Rajasthan,2023,2,map,transaction,india,2023-Q2,1591.1317349769947,0.3024341098385548
jaisalmer district,11787063,19078104653.0,Rajasthan,2023,2,map,transaction,india,2023-Q2,1618.5630511179927,0.005929893879955905
bundi district,11766967,17007074554.0,Rajasthan,2023,2,map,transaction,india,2023-Q2,1445.3235531297062,-0.0017049200466646708
jhalawar district,13306994,21098817601.0,Rajasthan,2023,2,map,transaction,india,2023-Q2,1585.543481946411,0.1308771410678724
alwar district,72379746,100096748505.0,Rajasthan,2023,2,map,transaction,india,2023-Q2,1382.9386539295122,4.439225868742407
kota district,42838853,57552911099.0,Rajasthan,2023,2,map,transaction,india,2023-Q2,1343.4746046772075,-0.40813756102432297
jhunjhunu district,27597073,49969031950.0,Rajasthan,2023,2,map,transaction,india,2023-Q2,1810.6641943513357,-0.3557933728991297
pali district,21320187,34178473404.0,Rajasthan,2023,3,map,transaction,india,2023-Q3,1603.1038284983147,-0.22744752677213265
ganganagar district,30589814,47297712558.0,Rajasthan,2023,3,map,transaction,india,2023-Q3,1546.1915707627381,0.434781693049878
churu district,21904213,39273939394.0,Rajasthan,2023,3,map,transaction,india,2023-Q3,1792.9856413467126,-0.28393768592381763
jaipur district,342432937,452155901967.0,Rajasthan,2023,3,map,transaction,india,2023-Q3,1320.4217617857246,14.633199741072643
baran district,10401079,14222908052.0,Rajasthan,2023,3,map,transaction,india,2023-Q3,1367.445440227884,-0.9696259387571704
bhilwara district,52915174,79649818035.0,Rajasthan,2023,3,map,transaction,india,2023-Q3,1505.2358711888578,4.087469675021216
banswara district,7900230,11630633606.0,Rajasthan,2023,3,map,transaction,india,2023-Q3,1472.189240819571,-0.8507001035279597
dungarpur district,4992020,7850218671.0,Rajasthan,2023,3,map,transaction,india,2023-Q3,1572.5535296332948,-0.36811713076707897
tonk district,20590446,27386707917.0,Rajasthan,2023,3,map,transaction,india,2023-Q3,1330.0687084194292,3.1246721767941636
jodhpur district,75070383,122789673613.0,Rajasthan,2023,3,map,transaction,india,2023-Q3,1635.6606787659523,2.6458842610791433
karauli district,15606798,20461344023.0,Rajasthan,2023,3,map,transaction,india,2023-Q3,1311.0533001708613,-0.7921044574929104
udaipur district,37041203,49779671400.0,Rajasthan,2023,3,map,transaction,india,2023-Q3,1343.899964588083,1.3734018342519714
dausa district,30014964,37823084266.0,Rajasthan,2023,3,map,transaction,india,2023-Q3,1260.140917243812,-0.18968711680341488
nagaur district,39621859,74244773949.0,Rajasthan,2023,3,map,transaction,india,2023-Q3,1873.833682286336,0.32007018232638895
bharatpur district,25951000,35924193451.0,Rajasthan,2023,3,map,transaction,india,2023-Q3,1384.3086374706177,-0.34503325550676456
barmer district,35967971,59672023179.0,Rajasthan,2023,3,map,transaction,india,2023-Q3,1659.0322311758982,0.3859955685715386
ajmer district,55434114,89863148675.0,Rajasthan,2023,3,map,transaction,india,2023-Q3,1621.080273331328,0.5412077039319232
chittorgarh district,22605457,34403640233.0,Rajasthan,2023,3,map,transaction,india,2023-Q3,1521.9174835969916,-0.5922103670674703
hanumangarh district,20106351,34227166459.0,Rajasthan,2023,3,map,transaction,india,2023-Q3,1702.3062244859846,-0.11055321730500733
pratapgarh district,6111837,8723940853.0,Rajasthan,2023,3,map,transaction,india,2023-Q3,1427.3844104481188,-0.6960245546295297
sawai madhopur district,19345472,23424506562.0,Rajasthan,2023,3,map,transaction,india,2023-Q3,1210.8521602367728,2.1652467171490337
jalore district,13730091,27023214912.0,Rajasthan,2023,3,map,transaction,india,2023-Q3,1968.1744944006562,-0.2902684928028636
bikaner district,35792682,55839779290.0,Rajasthan,2023,3,map,transaction,india,2023-Q3,1560.0892743941345,1.6068787162444882
sikar district,50163961,84352935822.0,Rajasthan,2023,3,map,transaction,india,2023-Q3,1681.544561881786,0.4015144492385343
dholpur district,10530544,15934246192.0,Rajasthan,2023,3,map,transaction,india,2023-Q3,1513.1455879202442,-0.7900775020537154
sirohi district,9956602,15240619896.0,Rajasthan,2023,3,map,transaction,india,2023-Q3,1530.7049429112462,-0.05450259739667773
