name,count,amount,state,year,quarter,source,category,level,country,date,avg_transaction_value,growth
560078,1912,2228186.0,All,2022,3,top,insurance,pincodes,india,2022-Q3,1165.3692468619247,-0.010351966873705987
201301,1886,1908594.0,All,2022,3,top,insurance,pincodes,india,2022-Q3,1011.9798515376458,-0.013598326359832602
560058,1610,1917287.0,All,2022,3,top,insurance,pincodes,india,2022-Q3,1190.8614906832297,-0.14634146341463417
560091,1561,1858018.0,All,2022,3,top,insurance,pincodes,india,2022-Q3,1190.2741832158872,-0.0304347826086957
karnataka,133971,59699082.30149983,All,2022,4,top,insurance,states,india,2022-Q4,445.8814947264691,84.82383087764254
maharashtra,125900,59699082.30149983,All,2022,4,top,insurance,states,india,2022-Q4,474.46536719618575,-0.06024438124668774
tamil nadu,125491,59699082.30149983,All,2022,4,top,insurance,states,india,2022-Q4,476.01174371070266,-0.0032486100079428537
uttar pradesh,77022,59699082.30149983,All,2022,4,top,insurance,states,india,2022-Q4,775.560096206276,-0.38623486943286767
kerala,65563,59699082.30149983,All,2022,4,top,insurance,states,india,2022-Q4,911.1112934124397,-0.1487756744826153
telangana,64655,59699082.30149983,All,2022,4,top,insurance,states,india,2022-Q4,923.9067315752809,-0.013849274743376605
west bengal,54277,59699082.30149983,All,2022,4,top,insurance,states,india,2022-Q4,1100.5617430955983,-0.16051349470265253
delhi,48908,59699082.30149983,All,2022,4,top,insurance,states,india,2022-Q4,1221.3787055287435,-0.09891851060301782
andhra pradesh,44329,58043239.0,All,2022,4,top,insurance,states,india,2022-Q4,1309.3739764037086,-0.09362476486464377
rajasthan,40926,59699082.30149983,All,2022,4,top,insurance,states,india,2022-Q4,1459.5902294384937,-0.07676690202801773
bengaluru urban,78817,59699082.30149983,All,2022,4,top,insurance,districts,india,2022-Q4,757.8972776177701,0.925841763182329
pune,27018,38292195.0,All,2022,4,top,insurance,districts,india,2022-Q4,1417.2845880524096,-0.6572059327302486
chennai,21588,21184965.0,All,2022,4,top,insurance,districts,india,2022-Q4,981.3306003335186,-0.20097712636020426
thane,20282,24614041.0,All,2022,4,top,insurance,districts,india,2022-Q4,1213.5904250073957,-0.06049657216972393
mumbai suburban,16192,18884324.0,All,2022,4,top,insurance,districts,india,2022-Q4,1166.2749505928855,-0.20165664135686812
rangareddy,15005,21565381.0,All,2022,4,top,insurance,districts,india,2022-Q4,1437.2129956681106,-0.07330780632411071
thiruvallur,14602,15650997.0,All,2022,4,top,insurance,districts,india,2022-Q4,1071.8392685933434,-0.026857714095301577
medchal malkajgiri,12852,17986714.0,All,2022,4,top,insurance,districts,india,2022-Q4,1399.526455026455,-0.1198465963566635
hyderabad,12819,15945642.0,All,2022,4,top,insurance,districts,india,2022-Q4,1243.9068570091272,-0.0025676937441643233
coimbatore,12780,15595276.0,All,2022,4,top,insurance,districts,india,2022-Q4,1220.2876369327073,-0.003042358998361805
560068,3419,4310528.0,All,2022,4,top,insurance,pincodes,india,2022-Q4,1260.7569464755777,-0.7324726134585289
500072,2486,3151661.0,All,2022,4,top,insurance,pincodes,india,2022-Q4,1267.7638777152051,-0.27288680900848206
560043,2468,3499600.0,All,2022,4,top,insurance,pincodes,india,2022-Q4,1417.9902755267424,-0.007240547063555924
560037,2424,3146560.0,All,2022,4,top,insurance,pincodes,india,2022-Q4,1298.0858085808582,-0.017828200972447306
560076,2391,3129589.0,All,2022,4,top,insurance,pincodes,india,2022-Q4,1308.9038059389377,-0.013613861386138626
560078,2388,3105356.0,All,2022,4,top,insurance,pincodes,india,2022-Q4,1300.4003350083751,-0.0012547051442910462
201301,2193,2399892.0,All,2022,4,top,insurance,pincodes,india,2022-Q4,1094.341997264022,-0.08165829145728642
421302,2085,2245940.0,All,2022,4,top,insurance,pincodes,india,2022-Q4,1077.189448441247,-0.0492476060191519
122001,2037,2580157.0,All,2022,4,top,insurance,pincodes,india,2022-Q4,1266.645557191949,-0.02302158273381294
560058,1998,2274976.0,All,2022,4,top,insurance,pincodes,india,2022-Q4,1138.6266266266266,-0.019145802650957333
karnataka,127376,59699082.30149983,All,2023,1,top,insurance,states,india,2023-Q1,468.96738577125825,62.751751751751755
maharashtra,112174,59699082.30149983,All,2023,1,top,insurance,states,india,2023-Q1,532.522596412714,-0.11934744378846873
tamil nadu,90690,59699082.30149983,All,2023,1,top,insurance,states,india,2023-Q1,658.6744925570601,-0.19152388253962593
uttar pradesh,73080,59699082.30149983,All,2023,1,top,insurance,states,india,2023-Q1,817.3944954843978,-0.19417796890506123
kerala,62377,59699082.30149983,All,2023,1,top,insurance,states,india,2023-Q1,957.6476863266876,-0.146455938697318
west bengal,56833,59699082.30149983,All,2023,1,top,insurance,states,india,2023-Q1,1051.065221438245,-0.08887891370216583
telangana,54508,59699082.30149983,All,2023,1,top,insurance,states,india,2023-Q1,1095.8976614441879,-0.04090933084651527
delhi,45821,59699082.30149983,All,2023,1,top,insurance,states,india,2023-Q1,1303.6640346129457,-0.15937110148968958
haryana,37287,59699082.30149983,All,2023,1,top,insurance,states,india,2023-Q1,1602.037968460852,-0.1862464808712162
andhra pradesh,34920,51963355.0,All,2023,1,top,insurance,states,india,2023-Q1,1488.0685853379152,-0.06348056963552984
bengaluru urban,75238,59699082.30149983,All,2023,1,top,insurance,districts,india,2023-Q1,793.9497292591482,1.1545819014891179
pune,24852,37388150.0,All,2023,1,top,insurance,districts,india,2023-Q1,1504.4322388540158,-0.6696881894787209
chennai,20140,20511279.0,All,2023,1,top,insurance,districts,india,2023-Q1,1018.4349056603774,-0.18960244648318048
thane,18419,23430698.0,All,2023,1,top,insurance,districts,india,2023-Q1,1272.093924751615,-0.08545183714001992
mumbai suburban,14976,17928673.0,All,2023,1,top,insurance,districts,india,2023-Q1,1197.1603231837607,-0.18692654324338998
rangareddy,13622,21152107.0,All,2023,1,top,insurance,districts,india,2023-Q1,1552.790118925268,-0.09041132478632474
thiruvallur,11786,13822733.0,All,2023,1,top,insurance,districts,india,2023-Q1,1172.8095197692178,-0.13478197034209372
medchal malkajgiri,11454,16935012.0,All,2023,1,top,insurance,districts,india,2023-Q1,1478.523834468308,-0.028169014084507005
north twenty four parganas,11211,15232572.0,All,2023,1,top,insurance,districts,india,2023-Q1,1358.7166176077067,-0.021215295966474645
ernakulam,11073,17476806.0,All,2023,1,top,insurance,districts,india,2023-Q1,1578.326198862097,-0.012309339042012257
560068,3214,4091377.0,All,2023,1,top,insurance,pincodes,india,2023-Q1,1272.9859987554448,-0.7097444233721666
560043,2365,3356228.0,All,2023,1,top,insurance,pincodes,india,2023-Q1,1419.123890063425,-0.2641568139390168
560076,2282,3399622.0,All,2023,1,top,insurance,pincodes,india,2023-Q1,1489.7554776511831,-0.03509513742071879
560037,2272,3261324.0,All,2023,1,top,insurance,pincodes,india,2023-Q1,1435.4419014084508,-0.004382120946538115
500072,2244,3175666.0,All,2023,1,top,insurance,pincodes,india,2023-Q1,1415.180926916221,-0.01232394366197187
201301,2080,2580701.0,All,2023,1,top,insurance,pincodes,india,2023-Q1,1240.7216346153846,-0.07308377896613194
560078,2018,2904918.0,All,2023,1,top,insurance,pincodes,india,2023-Q1,1439.5034687809712,-0.029807692307692313
122001,2018,2513445.0,All,2023,1,top,insurance,pincodes,india,2023-Q1,1245.5128840436075,0.0
560058,1931,2145047.0,All,2023,1,top,insurance,pincodes,india,2023-Q1,1110.8477472812015,-0.04311199207135774
411057,1914,2708878.0,All,2023,1,top,insurance,pincodes,india,2023-Q1,1415.2967607105538,-0.008803728638011377
karnataka,117232,59699082.30149983,All,2023,2,top,insurance,states,india,2023-Q2,509.54679379350165,60.249738766980144
maharashtra,102754,59699082.30149983,All,2023,2,top,insurance,states,india,2023-Q2,581.3417456254724,-0.12349870342568581
tamil nadu,79698,59699082.30149983,All,2023,2,top,insurance,states,india,2023-Q2,749.5193070089562,-0.22438055939428148
uttar pradesh,74194,59699082.30149983,All,2023,2,top,insurance,states,india,2023-Q2,805.1215695339217,-0.0690607041581972
kerala,61032,59699082.30149983,All,2023,2,top,insurance,states,india,2023-Q2,978.751961757763,-0.17739978974041026
telangana,55118,59699082.30149983,All,2023,2,top,insurance,states,india,2023-Q2,1083.7691812112157,-0.0968999868921222
west bengal,49792,59699082.30149983,All,2023,2,top,insurance,states,india,2023-Q2,1199.694523819083,-0.09662905040095793
delhi,41358,54951108.0,All,2023,2,top,insurance,states,india,2023-Q2,1328.6693747279849,-0.16938464010282772
haryana,40710,59699082.30149983,All,2023,2,top,insurance,states,india,2023-Q2,1467.3345549005107,-0.015668069055563616
rajasthan,37170,59699082.30149983,All,2023,2,top,insurance,states,india,2023-Q2,1607.0807029862735,-0.08695652173913049
bengaluru urban,69812,59699082.30149983,All,2023,2,top,insurance,districts,india,2023-Q2,855.6579059473986,0.8781813290287868
pune,25943,39373541.0,All,2023,2,top,insurance,districts,india,2023-Q2,1517.6942142389084,-0.6283876697415918
chennai,15678,16453783.0,All,2023,2,top,insurance,districts,india,2023-Q2,1049.4822681464473,-0.3956751339475003
thane,15403,20442020.0,All,2023,2,top,insurance,districts,india,2023-Q2,1327.1453612932546,-0.017540502615129516
rangareddy,13998,20753771.0,All,2023,2,top,insurance,districts,india,2023-Q2,1482.6240177168168,-0.09121599688372395
mumbai suburban,12717,15575502.0,All,2023,2,top,insurance,districts,india,2023-Q2,1224.7780136824722,-0.09151307329618519
medchal malkajgiri,11833,17077694.0,All,2023,2,top,insurance,districts,india,2023-Q2,1443.2260627059918,-0.06951324998034125
gurugram,11759,15891257.0,All,2023,2,top,insurance,districts,india,2023-Q2,1351.4122799557786,-0.006253697287247562
jaipur,11344,16436901.0,All,2023,2,top,insurance,districts,india,2023-Q2,1448.951075458392,-0.03529211667658816
thiruvallur,10840,12569262.0,All,2023,2,top,insurance,districts,india,2023-Q2,1159.5260147601475,-0.04442877291960512
560068,3141,3959944.0,All,2023,2,top,insurance,pincodes,india,2023-Q2,1260.7271569563834,-0.710239852398524
560037,2575,3376141.0,All,2023,2,top,insurance,pincodes,india,2023-Q2,1311.122718446602,-0.1801973893664438
500072,2534,3686902.0,All,2023,2,top,insurance,pincodes,india,2023-Q2,1454.9731649565904,-0.015922330097087434
560076,2184,3330509.0,All,2023,2,top,insurance,pincodes,india,2023-Q2,1524.9583333333333,-0.13812154696132595
122001,2154,2955207.0,All,2023,2,top,insurance,pincodes,india,2023-Q2,1371.9623955431755,-0.013736263736263687
560043,2126,3158190.0,All,2023,2,top,insurance,pincodes,india,2023-Q2,1485.5079962370648,-0.01299907149489321
560078,2051,2883618.0,All,2023,2,top,insurance,pincodes,india,2023-Q2,1405.9570941004388,-0.03527751646284105
201301,1992,2418828.0,All,2023,2,top,insurance,pincodes,india,2023-Q2,1214.2710843373493,-0.028766455387615797
411057,1944,2581267.0,All,2023,2,top,insurance,pincodes,india,2023-Q2,1327.812242798354,-0.02409638554216864
560100,1843,2510992.0,All,2023,2,top,insurance,pincodes,india,2023-Q2,1362.4481823114488,-0.05195473251028804
karnataka,139699,59699082.30149983,All,2023,3,top,insurance,states,india,2023-Q3,427.5992650627405,74.79978296256104
maharashtra,104872,59699082.30149983,All,2023,3,top,insurance,states,india,2023-Q3,569.6009395262777,-0.24930028131912185
tamil nadu,91069,59699082.30149983,All,2023,3,top,insurance,states,india,2023-Q3,655.9333003546737,-0.13161759096803727
uttar pradesh,78940,59699082.30149983,All,2023,3,top,insurance,states,india,2023-Q3,756.7163634405852,-0.1331847280633366
kerala,66059,59699082.30149983,All,2023,3,top,insurance,states,india,2023-Q3,904.2702694560891,-0.1631745629592095
telangana,61523,59699082.30149983,All,2023,3,top,insurance,states,india,2023-Q3,970.94078198397,-0.06866588958355413
west bengal,58131,59699082.30149983,All,2023,3,top,insurance,states,india,2023-Q3,1027.5961144655998,-0.055133852380410575
gujarat,51049,59699082.30149983,All,2023,3,top,insurance,states,india,2023-Q3,1170.1539644263314,-0.12182828439214877
