name,count,amount,state,year,quarter,source,category,country,date,avg_transaction_value,growth
amroha district,950,1821476.0,Uttar-Pradesh,2024,1,map,insurance,india,2024-Q1,1917.3431578947368,2.3568904593639575
pilibhit district,446,670529.0,Uttar-Pradesh,2024,1,map,insurance,india,2024-Q1,1503.4282511210763,-0.5305263157894737
mainpuri district,615,1239414.0,Uttar-Pradesh,2024,1,map,insurance,india,2024-Q1,2015.3073170731707,0.3789237668161436
kanpur dehat district,519,830625.0,Uttar-Pradesh,2024,1,map,insurance,india,2024-Q1,1600.4335260115606,-0.15609756097560978
jaunpur district,1263,2353935.0,Uttar-Pradesh,2024,1,map,insurance,india,2024-Q1,1863.7648456057007,1.4335260115606938
kaushambi district,317,412798.0,Uttar-Pradesh,2024,1,map,insurance,india,2024-Q1,1302.2018927444794,-0.7490102929532858
hapur district,1330,2265766.0,Uttar-Pradesh,2024,1,map,insurance,india,2024-Q1,1703.5834586466165,3.1955835962145107
hamirpur district,264,437106.0,Uttar-Pradesh,2024,1,map,insurance,india,2024-Q1,1655.7045454545455,-0.8015037593984963
meerut district,4372,7716667.0,Uttar-Pradesh,2024,1,map,insurance,india,2024-Q1,1765.019899359561,15.560606060606062
mathura district,1665,2842517.0,Uttar-Pradesh,2024,1,map,insurance,india,2024-Q1,1707.2174174174174,-0.619167429094236
chitrakoot district,261,552469.0,Uttar-Pradesh,2024,1,map,insurance,india,2024-Q1,2116.7394636015324,-0.8432432432432433
lalitpur district,290,545096.0,Uttar-Pradesh,2024,1,map,insurance,india,2024-Q1,1879.6413793103447,0.11111111111111116
mau district,767,1364586.0,Uttar-Pradesh,2024,1,map,insurance,india,2024-Q1,1779.1212516297262,1.6448275862068966
mirzapur district,659,993098.0,Uttar-Pradesh,2024,1,map,insurance,india,2024-Q1,1506.9772382397573,-0.14080834419817467
bulandshahr district,1736,3191236.0,Uttar-Pradesh,2024,1,map,insurance,india,2024-Q1,1838.2695852534562,1.6342943854324736
gonda district,670,1023140.0,Uttar-Pradesh,2024,1,map,insurance,india,2024-Q1,1527.0746268656717,-0.6140552995391705
jhansi district,1886,3314085.0,Uttar-Pradesh,2024,1,map,insurance,india,2024-Q1,1757.2030752916226,1.8149253731343284
chandauli district,507,769579.0,Uttar-Pradesh,2024,1,map,insurance,india,2024-Q1,1517.9072978303748,-0.7311770943796394
bhadohi district,338,499671.0,Uttar-Pradesh,2024,1,map,insurance,india,2024-Q1,1478.3165680473373,-0.33333333333333337
pratapgarh district,976,1626885.0,Uttar-Pradesh,2024,1,map,insurance,india,2024-Q1,1666.890368852459,1.8875739644970415
saharanpur district,2083,3889863.0,Uttar-Pradesh,2024,1,map,insurance,india,2024-Q1,1867.4330292846855,1.13422131147541
bara banki district,597,1000935.0,Uttar-Pradesh,2024,1,map,insurance,india,2024-Q1,1676.608040201005,-0.7133941430628901
bareilly district,2541,4176264.0,Uttar-Pradesh,2024,1,map,insurance,india,2024-Q1,1643.551357733176,3.2562814070351758
sitapur district,716,1193787.0,Uttar-Pradesh,2024,1,map,insurance,india,2024-Q1,1667.3002793296089,-0.7182211727666273
sultanpur district,770,1220912.0,Uttar-Pradesh,2024,1,map,insurance,india,2024-Q1,1585.6,0.07541899441340782
agra district,2778,5205452.0,Uttar-Pradesh,2024,1,map,insurance,india,2024-Q1,1873.812814974802,2.6077922077922078
fatehpur district,600,1084279.0,Uttar-Pradesh,2024,1,map,insurance,india,2024-Q1,1807.1316666666667,-0.7840172786177106
rae bareli district,866,1515174.0,Uttar-Pradesh,2024,1,map,insurance,india,2024-Q1,1749.6235565819861,0.44333333333333336
firozabad district,681,1043973.0,Uttar-Pradesh,2024,1,map,insurance,india,2024-Q1,1533.0,-0.21362586605080836
kheri district,717,1266434.0,Uttar-Pradesh,2024,1,map,insurance,india,2024-Q1,1766.2956764295677,0.052863436123347984
gorakhpur district,2704,4712299.0,Uttar-Pradesh,2024,1,map,insurance,india,2024-Q1,1742.714127218935,2.771269177126918
unnao district,756,1371749.0,Uttar-Pradesh,2024,1,map,insurance,india,2024-Q1,1814.4828042328043,-0.720414201183432
prayagraj district,3581,6457219.0,Uttar-Pradesh,2024,1,map,insurance,india,2024-Q1,1803.188774085451,3.7367724867724865
sonbhadra district,942,1462228.0,Uttar-Pradesh,2024,1,map,insurance,india,2024-Q1,1552.2590233545648,-0.7369449874336778
ghazipur district,1071,1856420.0,Uttar-Pradesh,2024,1,map,insurance,india,2024-Q1,1733.3520074696546,0.13694267515923575
farrukhabad district,552,855715.0,Uttar-Pradesh,2024,1,map,insurance,india,2024-Q1,1550.2083333333333,-0.48459383753501406
kannauj district,461,853588.0,Uttar-Pradesh,2024,1,map,insurance,india,2024-Q1,1851.6008676789588,-0.16485507246376807
azamgarh district,1389,2449869.0,Uttar-Pradesh,2024,1,map,insurance,india,2024-Q1,1763.7645788336933,2.013015184381779
ayodhya district,963,1624880.0,Uttar-Pradesh,2024,1,map,insurance,india,2024-Q1,1687.3104880581516,-0.306695464362851
deoria district,1036,1662963.0,Uttar-Pradesh,2024,1,map,insurance,india,2024-Q1,1605.1766409266409,0.07580477673935615
ghaziabad district,9392,15080168.0,Uttar-Pradesh,2024,1,map,insurance,india,2024-Q1,1605.6396933560477,8.065637065637066
amethi district,505,961537.0,Uttar-Pradesh,2024,2,map,insurance,india,2024-Q2,1904.0336633663367,-0.9462308347529813
siddharthnagar district,629,1028320.0,Uttar-Pradesh,2024,2,map,insurance,india,2024-Q2,1634.8489666136725,0.24554455445544554
auraiya district,432,703297.0,Uttar-Pradesh,2024,2,map,insurance,india,2024-Q2,1628.0023148148148,-0.31319554848966613
sambhal district,535,937470.0,Uttar-Pradesh,2024,2,map,insurance,india,2024-Q2,1752.2803738317757,0.23842592592592582
kanpur nagar district,4591,7536607.0,Uttar-Pradesh,2024,2,map,insurance,india,2024-Q2,1641.6046612938358,7.581308411214954
aligarh district,1552,2700181.0,Uttar-Pradesh,2024,2,map,insurance,india,2024-Q2,1739.8073453608247,-0.6619472881725115
mahoba district,182,270179.0,Uttar-Pradesh,2024,2,map,insurance,india,2024-Q2,1484.5,-0.8827319587628866
lucknow district,5893,11428152.0,Uttar-Pradesh,2024,2,map,insurance,india,2024-Q2,1939.2757508908876,31.379120879120876
sant kabeer nagar district,382,581228.0,Uttar-Pradesh,2024,2,map,insurance,india,2024-Q2,1521.5392670157069,-0.9351773290344476
hathras district,406,764967.0,Uttar-Pradesh,2024,2,map,insurance,india,2024-Q2,1884.155172413793,0.06282722513089012
budaun district,606,917189.0,Uttar-Pradesh,2024,2,map,insurance,india,2024-Q2,1513.513201320132,0.4926108374384237
moradabad district,2733,4484726.0,Uttar-Pradesh,2024,2,map,insurance,india,2024-Q2,1640.9535309184048,3.50990099009901
kushinagar district,902,1458868.0,Uttar-Pradesh,2024,2,map,insurance,india,2024-Q2,1617.370288248337,-0.6699597511891694
baghpat district,660,976670.0,Uttar-Pradesh,2024,2,map,insurance,india,2024-Q2,1479.8030303030303,-0.2682926829268293
shahjahanpur district,770,1368047.0,Uttar-Pradesh,2024,2,map,insurance,india,2024-Q2,1776.6844155844155,0.16666666666666674
muzaffarnagar district,1615,2520028.0,Uttar-Pradesh,2024,2,map,insurance,india,2024-Q2,1560.388854489164,1.0974025974025974
ambedkar nagar district,410,769244.0,Uttar-Pradesh,2024,2,map,insurance,india,2024-Q2,1876.2048780487805,-0.7461300309597523
bahraich district,495,877480.0,Uttar-Pradesh,2024,2,map,insurance,india,2024-Q2,1772.6868686868686,0.20731707317073167
jalaun district,517,1074286.0,Uttar-Pradesh,2024,2,map,insurance,india,2024-Q2,2077.9226305609286,0.04444444444444451
rampur district,721,1096254.0,Uttar-Pradesh,2024,2,map,insurance,india,2024-Q2,1520.4632454923717,0.39458413926499025
ballia district,936,1711908.0,Uttar-Pradesh,2024,2,map,insurance,india,2024-Q2,1828.9615384615386,0.29819694868238567
shravasti district,101,150720.0,Uttar-Pradesh,2024,2,map,insurance,india,2024-Q2,1492.2772277227723,-0.892094017094017
kasganj district,292,496542.0,Uttar-Pradesh,2024,2,map,insurance,india,2024-Q2,1700.486301369863,1.891089108910891
varanasi district,2414,4463808.0,Uttar-Pradesh,2024,2,map,insurance,india,2024-Q2,1849.1333885666943,7.267123287671232
gautam buddha nagar district,9887,16523674.0,Uttar-Pradesh,2024,2,map,insurance,india,2024-Q2,1671.2525538586021,3.095691797845899
basti district,710,1270917.0,Uttar-Pradesh,2024,2,map,insurance,india,2024-Q2,1790.0239436619718,-0.928188530393446
shamli district,647,1009966.0,Uttar-Pradesh,2024,2,map,insurance,india,2024-Q2,1560.998454404946,-0.08873239436619718
maharajganj district,656,984830.0,Uttar-Pradesh,2024,2,map,insurance,india,2024-Q2,1501.2652439024391,0.01391035548686248
etawah district,745,1309569.0,Uttar-Pradesh,2024,2,map,insurance,india,2024-Q2,1757.8107382550336,0.13567073170731714
etah district,389,661722.0,Uttar-Pradesh,2024,2,map,insurance,india,2024-Q2,1701.0848329048843,-0.47785234899328854
banda district,266,417720.0,Uttar-Pradesh,2024,2,map,insurance,india,2024-Q2,1570.375939849624,-0.3161953727506427
bijnor district,1424,2626270.0,Uttar-Pradesh,2024,2,map,insurance,india,2024-Q2,1844.2907303370787,4.353383458646617
hardoi district,684,1256327.0,Uttar-Pradesh,2024,2,map,insurance,india,2024-Q2,1836.735380116959,-0.5196629213483146
balrampur district,267,605266.0,Uttar-Pradesh,2024,2,map,insurance,india,2024-Q2,2266.913857677903,-0.6096491228070176
amroha district,913,1818853.0,Uttar-Pradesh,2024,2,map,insurance,india,2024-Q2,1992.171960569551,2.4194756554307117
pilibhit district,430,663862.0,Uttar-Pradesh,2024,2,map,insurance,india,2024-Q2,1543.8651162790698,-0.5290251916757941
mainpuri district,544,910928.0,Uttar-Pradesh,2024,2,map,insurance,india,2024-Q2,1674.5,0.2651162790697674
kanpur dehat district,408,653735.0,Uttar-Pradesh,2024,2,map,insurance,india,2024-Q2,1602.2916666666667,-0.25
jaunpur district,1123,1979343.0,Uttar-Pradesh,2024,2,map,insurance,india,2024-Q2,1762.5494211932323,1.7524509803921569
kaushambi district,287,526776.0,Uttar-Pradesh,2024,2,map,insurance,india,2024-Q2,1835.4564459930314,-0.7444345503116652
hapur district,1096,1781356.0,Uttar-Pradesh,2024,2,map,insurance,india,2024-Q2,1625.3248175182482,2.818815331010453
hamirpur district,220,425369.0,Uttar-Pradesh,2024,2,map,insurance,india,2024-Q2,1933.4954545454545,-0.7992700729927007
meerut district,3591,6184000.0,Uttar-Pradesh,2024,2,map,insurance,india,2024-Q2,1722.08298524088,15.322727272727274
mathura district,1679,2941704.0,Uttar-Pradesh,2024,2,map,insurance,india,2024-Q2,1752.0571768910065,-0.5324422166527429
chitrakoot district,202,334732.0,Uttar-Pradesh,2024,2,map,insurance,india,2024-Q2,1657.0891089108911,-0.8796902918403812
lalitpur district,313,568346.0,Uttar-Pradesh,2024,2,map,insurance,india,2024-Q2,1815.8019169329073,0.5495049504950495
mau district,623,1192276.0,Uttar-Pradesh,2024,2,map,insurance,india,2024-Q2,1913.7656500802568,0.9904153354632588
mirzapur district,530,961725.0,Uttar-Pradesh,2024,2,map,insurance,india,2024-Q2,1814.5754716981132,-0.1492776886035313
bulandshahr district,1433,2479606.0,Uttar-Pradesh,2024,2,map,insurance,india,2024-Q2,1730.3600837404047,1.7037735849056603
gonda district,602,940061.0,Uttar-Pradesh,2024,2,map,insurance,india,2024-Q2,1561.563122923588,-0.5799023028611305
jhansi district,1633,2908674.0,Uttar-Pradesh,2024,2,map,insurance,india,2024-Q2,1781.184323331292,1.712624584717608
chandauli district,514,856101.0,Uttar-Pradesh,2024,2,map,insurance,india,2024-Q2,1665.5661478599222,-0.685241886099204
bhadohi district,322,562919.0,Uttar-Pradesh,2024,2,map,insurance,india,2024-Q2,1748.195652173913,-0.3735408560311284
pratapgarh district,948,1567874.0,Uttar-Pradesh,2024,2,map,insurance,india,2024-Q2,1653.8755274261603,1.9440993788819876
saharanpur district,1978,3989995.0,Uttar-Pradesh,2024,2,map,insurance,india,2024-Q2,2017.1865520728009,1.0864978902953588
bara banki district,568,997074.0,Uttar-Pradesh,2024,2,map,insurance,india,2024-Q2,1755.411971830986,-0.7128412537917088
bareilly district,2491,4072343.0,Uttar-Pradesh,2024,2,map,insurance,india,2024-Q2,1634.8225612203935,3.38556338028169
sitapur district,562,1009967.0,Uttar-Pradesh,2024,2,map,insurance,india,2024-Q2,1797.094306049822,-0.774387796065837
sultanpur district,663,1124027.0,Uttar-Pradesh,2024,2,map,insurance,india,2024-Q2,1695.3650075414782,0.17971530249110312
agra district,2336,4245624.0,Uttar-Pradesh,2024,2,map,insurance,india,2024-Q2,1817.4760273972602,2.5233785822021115
fatehpur district,527,978517.0,Uttar-Pradesh,2024,2,map,insurance,india,2024-Q2,1856.7685009487666,-0.7744006849315068
rae bareli district,737,1363896.0,Uttar-Pradesh,2024,2,map,insurance,india,2024-Q2,1850.605156037992,0.39848197343453506
firozabad district,629,986223.0,Uttar-Pradesh,2024,2,map,insurance,india,2024-Q2,1567.9220985691575,-0.14654002713704206
kheri district,606,1036265.0,Uttar-Pradesh,2024,2,map,insurance,india,2024-Q2,1710.0082508250825,-0.0365659777424483
gorakhpur district,2444,4326018.0,Uttar-Pradesh,2024,2,map,insurance,india,2024-Q2,1770.056464811784,3.0330033003300327
unnao district,622,959143.0,Uttar-Pradesh,2024,2,map,insurance,india,2024-Q2,1542.0305466237942,-0.7454991816693944
prayagraj district,3184,5747573.0,Uttar-Pradesh,2024,2,map,insurance,india,2024-Q2,1805.1422738693468,4.118971061093248
sonbhadra district,846,1279751.0,Uttar-Pradesh,2024,2,map,insurance,india,2024-Q2,1512.7080378250591,-0.7342964824120604
ghazipur district,984,1709458.0,Uttar-Pradesh,2024,2,map,insurance,india,2024-Q2,1737.2540650406504,0.16312056737588643
farrukhabad district,472,847138.0,Uttar-Pradesh,2024,2,map,insurance,india,2024-Q2,1794.7838983050847,-0.5203252032520325
kannauj district,344,689585.0,Uttar-Pradesh,2024,2,map,insurance,india,2024-Q2,2004.6075581395348,-0.27118644067796616
azamgarh district,1151,2016086.0,Uttar-Pradesh,2024,2,map,insurance,india,2024-Q2,1751.5951346655083,2.3459302325581395
ayodhya district,865,1485896.0,Uttar-Pradesh,2024,2,map,insurance,india,2024-Q2,1717.798843930636,-0.24847958297132933
deoria district,813,1494203.0,Uttar-Pradesh,2024,2,map,insurance,india,2024-Q2,1837.8880688806887,-0.060115606936416155
ghaziabad district,8271,13333267.0,Uttar-Pradesh,2024,2,map,insurance,india,2024-Q2,1612.0501753113288,9.173431734317344
amethi district,388,678905.0,Uttar-Pradesh,2024,3,map,insurance,india,2024-Q3,1749.7551546391753,-0.9530891065167453
siddharthnagar district,514,785070.0,Uttar-Pradesh,2024,3,map,insurance,india,2024-Q3,1527.3735408560312,0.32474226804123707
auraiya district,449,725413.0,Uttar-Pradesh,2024,3,map,insurance,india,2024-Q3,1615.619153674833,-0.1264591439688716
sambhal district,433,873872.0,Uttar-Pradesh,2024,3,map,insurance,india,2024-Q3,2018.1801385681292,-0.03563474387527843
kanpur nagar district,4825,7438114.0,Uttar-Pradesh,2024,3,map,insurance,india,2024-Q3,1541.578031088083,10.143187066974596
aligarh district,1562,2726631.0,Uttar-Pradesh,2024,3,map,insurance,india,2024-Q3,1745.6024327784892,-0.6762694300518135
mahoba district,179,355960.0,Uttar-Pradesh,2024,3,map,insurance,india,2024-Q3,1988.6033519553073,-0.885403329065301
lucknow district,6514,11848066.0,Uttar-Pradesh,2024,3,map,insurance,india,2024-Q3,1818.8618360454407,35.391061452513966
hathras district,375,580816.0,Uttar-Pradesh,2024,3,map,insurance,india,2024-Q3,1548.8426666666667,-0.9424316856002456
budaun district,537,910593.0,Uttar-Pradesh,2024,3,map,insurance,india,2024-Q3,1695.703910614525,0.43199999999999994
moradabad district,2648,4074503.0,Uttar-Pradesh,2024,3,map,insurance,india,2024-Q3,1538.709592145015,3.9310986964618246
kushinagar district,745,1250514.0,Uttar-Pradesh,2024,3,map,insurance,india,2024-Q3,1678.5422818791947,-0.7186555891238671
baghpat district,1,6451.0,Uttar-Pradesh,2024,3,map,insurance,india,2024-Q3,6451.0,-0.9986577181208054
shahjahanpur district,732,1337583.0,Uttar-Pradesh,2024,3,map,insurance,india,2024-Q3,1827.299180327869,731.0
muzaffarnagar district,1588,2485447.0,Uttar-Pradesh,2024,3,map,insurance,india,2024-Q3,1565.1429471032745,1.169398907103825
ambedkar nagar district,342,667764.0,Uttar-Pradesh,2024,3,map,insurance,india,2024-Q3,1952.5263157894738,-0.7846347607052897
bahraich district,499,859023.0,Uttar-Pradesh,2024,3,map,insurance,india,2024-Q3,1721.4889779559119,0.45906432748538006
jalaun district,501,988999.0,Uttar-Pradesh,2024,3,map,insurance,india,2024-Q3,1974.0499001996009,0.004008016032064132
rampur district,672,1166635.0,Uttar-Pradesh,2024,3,map,insurance,india,2024-Q3,1736.063988095238,0.341317365269461
ballia district,831,1563989.0,Uttar-Pradesh,2024,3,map,insurance,india,2024-Q3,1882.0565583634175,0.2366071428571428
shravasti district,92,213521.0,Uttar-Pradesh,2024,3,map,insurance,india,2024-Q3,2320.8804347826085,-0.8892900120336944
kasganj district,293,482201.0,Uttar-Pradesh,2024,3,map,insurance,india,2024-Q3,1645.7372013651877,2.1847826086956523
varanasi district,2311,4039502.0,Uttar-Pradesh,2024,3,map,insurance,india,2024-Q3,1747.9454781479878,6.887372013651877
gautam buddha nagar district,5,21749.0,Uttar-Pradesh,2024,3,map,insurance,india,2024-Q3,4349.8,-0.9978364344439636
basti district,686,1071055.0,Uttar-Pradesh,2024,3,map,insurance,india,2024-Q3,1561.3046647230321,136.2
shamli district,607,1047119.0,Uttar-Pradesh,2024,3,map,insurance,india,2024-Q3,1725.0724876441516,-0.1151603498542274
maharajganj district,606,959924.0,Uttar-Pradesh,2024,3,map,insurance,india,2024-Q3,1584.03300330033,-0.0016474464579900872
etawah district,696,1111817.0,Uttar-Pradesh,2024,3,map,insurance,india,2024-Q3,1597.4382183908046,0.14851485148514842
etah district,364,684959.0,Uttar-Pradesh,2024,3,map,insurance,india,2024-Q3,1881.7554945054944,-0.4770114942528736
raebareli district,784,1267956.0,Uttar-Pradesh,2024,3,map,insurance,india,2024-Q3,1617.2908163265306,1.1538461538461537
banda district,272,492055.0,Uttar-Pradesh,2024,3,map,insurance,india,2024-Q3,1809.0257352941176,-0.653061224489796
bijnor district,1182,2167528.0,Uttar-Pradesh,2024,3,map,insurance,india,2024-Q3,1833.7800338409475,3.3455882352941178
hardoi district,612,955167.0,Uttar-Pradesh,2024,3,map,insurance,india,2024-Q3,1560.7303921568628,-0.48223350253807107
balrampur district,221,366726.0,Uttar-Pradesh,2024,3,map,insurance,india,2024-Q3,1659.393665158371,-0.6388888888888888
amroha district,806,1552353.0,Uttar-Pradesh,2024,3,map,insurance,india,2024-Q3,1925.9962779156328,2.6470588235294117
pilibhit district,398,596365.0,Uttar-Pradesh,2024,3,map,insurance,india,2024-Q3,1498.4045226130654,-0.5062034739454094
mainpuri district,570,907553.0,Uttar-Pradesh,2024,3,map,insurance,india,2024-Q3,1592.1982456140352,0.4321608040201006
kanpur dehat district,432,703666.0,Uttar-Pradesh,2024,3,map,insurance,india,2024-Q3,1628.8564814814815,-0.2421052631578947
jaunpur district,1023,1805759.0,Uttar-Pradesh,2024,3,map,insurance,india,2024-Q3,1765.1603128054742,1.3680555555555554
kaushambi district,237,466448.0,Uttar-Pradesh,2024,3,map,insurance,india,2024-Q3,1968.1350210970463,-0.7683284457478006
hapur district,1118,1803102.0,Uttar-Pradesh,2024,3,map,insurance,india,2024-Q3,1612.7924865831842,3.7172995780590714
hamirpur district,197,384763.0,Uttar-Pradesh,2024,3,map,insurance,india,2024-Q3,1953.1116751269035,-0.8237924865831843
meerut district,4013,6718841.0,Uttar-Pradesh,2024,3,map,insurance,india,2024-Q3,1674.2688761525044,19.370558375634516
mathura district,1577,2600907.0,Uttar-Pradesh,2024,3,map,insurance,india,2024-Q3,1649.275206087508,-0.6070271617243956
chitrakoot district,186,365720.0,Uttar-Pradesh,2024,3,map,insurance,india,2024-Q3,1966.236559139785,-0.8820545339251744
lalitpur district,249,479359.0,Uttar-Pradesh,2024,3,map,insurance,india,2024-Q3,1925.136546184739,0.33870967741935476
mau district,565,1125714.0,Uttar-Pradesh,2024,3,map,insurance,india,2024-Q3,1992.4141592920355,1.2690763052208833
mirzapur district,497,891791.0,Uttar-Pradesh,2024,3,map,insurance,india,2024-Q3,1794.3480885311872,-0.12035398230088501
gautambuddha nagar district,10577,17321952.0,Uttar-Pradesh,2024,3,map,insurance,india,2024-Q3,1637.6999149097098,20.281690140845072
bulandshahr district,1441,2500512.0,Uttar-Pradesh,2024,3,map,insurance,india,2024-Q3,1735.2616238723108,-0.8637609908291576
sant kabir nagar district,372,707319.0,Uttar-Pradesh,2024,3,map,insurance,india,2024-Q3,1901.3951612903227,-0.7418459403192228
lakhimpur kheri district,579,969886.0,Uttar-Pradesh,2024,3,map,insurance,india,2024-Q3,1675.105354058722,0.5564516129032258
gonda district,441,783325.0,Uttar-Pradesh,2024,3,map,insurance,india,2024-Q3,1776.2471655328798,-0.23834196891191706
jhansi district,1636,2928531.0,Uttar-Pradesh,2024,3,map,insurance,india,2024-Q3,1790.0556234718827,2.709750566893424
bagpat district,697,1218228.0,Uttar-Pradesh,2024,3,map,insurance,india,2024-Q3,1747.8163558106169,-0.5739608801955991
chandauli district,499,831920.0,Uttar-Pradesh,2024,3,map,insurance,india,2024-Q3,1667.1743486973949,-0.28407460545193686
bhadohi district,257,412541.0,Uttar-Pradesh,2024,3,map,insurance,india,2024-Q3,1605.2178988326848,-0.48496993987975956
barabanki district,559,995883.0,Uttar-Pradesh,2024,3,map,insurance,india,2024-Q3,1781.5438282647585,1.1750972762645913
pratapgarh district,783,1314964.0,Uttar-Pradesh,2024,3,map,insurance,india,2024-Q3,1679.3920817369094,0.40071556350626114
saharanpur district,1796,3463395.0,Uttar-Pradesh,2024,3,map,insurance,india,2024-Q3,1928.393652561247,1.293742017879949
bareilly district,2224,3559270.0,Uttar-Pradesh,2024,3,map,insurance,india,2024-Q3,1600.3911870503598,0.23830734966592426
sitapur district,496,858865.0,Uttar-Pradesh,2024,3,map,insurance,india,2024-Q3,1731.5826612903227,-0.7769784172661871
sultanpur district,686,1160496.0,Uttar-Pradesh,2024,3,map,insurance,india,2024-Q3,1691.6851311953353,0.38306451612903225
agra district,2490,4578823.0,Uttar-Pradesh,2024,3,map,insurance,india,2024-Q3,1838.8847389558232,2.629737609329446
fatehpur district,539,873766.0,Uttar-Pradesh,2024,3,map,insurance,india,2024-Q3,1621.0871985157698,-0.7835341365461848
firozabad district,608,1128630.0,Uttar-Pradesh,2024,3,map,insurance,india,2024-Q3,1856.2993421052631,0.1280148423005565
gorakhpur district,2752,4772281.0,Uttar-Pradesh,2024,3,map,insurance,india,2024-Q3,1734.1137354651162,3.526315789473684
unnao district,599,1079531.0,Uttar-Pradesh,2024,3,map,insurance,india,2024-Q3,1802.2220367278799,-0.7823401162790697
prayagraj district,3439,5704952.0,Uttar-Pradesh,2024,3,map,insurance,india,2024-Q3,1658.898517010759,4.741235392320534
sonbhadra district,885,1412511.0,Uttar-Pradesh,2024,3,map,insurance,india,2024-Q3,1596.0576271186442,-0.74265774934574
ghazipur district,811,1507108.0,Uttar-Pradesh,2024,3,map,insurance,india,2024-Q3,1858.3329223181258,-0.0836158192090396
farrukhabad district,474,919103.0,Uttar-Pradesh,2024,3,map,insurance,india,2024-Q3,1939.035864978903,-0.41553637484586925
kannauj district,370,734108.0,Uttar-Pradesh,2024,3,map,insurance,india,2024-Q3,1984.0756756756757,-0.21940928270042193
azamgarh district,1110,2093106.0,Uttar-Pradesh,2024,3,map,insurance,india,2024-Q3,1885.6810810810812,2.0
ayodhya district,874,1488512.0,Uttar-Pradesh,2024,3,map,insurance,india,2024-Q3,1703.1029748283752,-0.21261261261261266
deoria district,809,1375330.0,Uttar-Pradesh,2024,3,map,insurance,india,2024-Q3,1700.0370828182943,-0.07437070938215107
ghaziabad district,9193,14000780.0,Uttar-Pradesh,2024,3,map,insurance,india,2024-Q3,1522.9827042314805,10.363411619283065
amethi district,542,1053899.0,Uttar-Pradesh,2024,4,map,insurance,india,2024-Q4,1944.4630996309963,-0.941042097247906
siddharthnagar district,651,960440.0,Uttar-Pradesh,2024,4,map,insurance,india,2024-Q4,1475.3302611367128,0.20110701107011075
auraiya district,510,894676.0,Uttar-Pradesh,2024,4,map,insurance,india,2024-Q4,1754.2666666666667,-0.21658986175115202
sambhal district,594,889739.0,Uttar-Pradesh,2024,4,map,insurance,india,2024-Q4,1497.8771043771044,0.16470588235294126
kanpur nagar district,5328,8989140.0,Uttar-Pradesh,2024,4,map,insurance,india,2024-Q4,1687.150900900901,7.969696969696969
aligarh district,2017,3424994.0,Uttar-Pradesh,2024,4,map,insurance,india,2024-Q4,1698.0634605850273,-0.6214339339339339
mahoba district,269,446215.0,Uttar-Pradesh,2024,4,map,insurance,india,2024-Q4,1658.7918215613383,-0.8666336142786316
lucknow district,7137,13917630.0,Uttar-Pradesh,2024,4,map,insurance,india,2024-Q4,1950.0672551492223,25.53159851301115
hathras district,606,979523.0,Uttar-Pradesh,2024,4,map,insurance,india,2024-Q4,1616.374587458746,-0.9150903741067675
budaun district,683,991260.0,Uttar-Pradesh,2024,4,map,insurance,india,2024-Q4,1451.3323572474378,0.1270627062706271
moradabad district,3071,4976308.0,Uttar-Pradesh,2024,4,map,insurance,india,2024-Q4,1620.4194073591664,3.4963396778916547
kushinagar district,1089,1741564.0,Uttar-Pradesh,2024,4,map,insurance,india,2024-Q4,1599.2323232323233,-0.6453923803321393
shahjahanpur district,937,1609841.0,Uttar-Pradesh,2024,4,map,insurance,india,2024-Q4,1718.0800426894343,-0.1395775941230487
muzaffarnagar district,1948,3253758.0,Uttar-Pradesh,2024,4,map,insurance,india,2024-Q4,1670.3069815195072,1.0789754535752403
ambedkar nagar district,581,1060690.0,Uttar-Pradesh,2024,4,map,insurance,india,2024-Q4,1825.6282271944922,-0.7017453798767967
bahraich district,518,849653.0,Uttar-Pradesh,2024,4,map,insurance,india,2024-Q4,1640.2567567567567,-0.10843373493975905
jalaun district,570,1126698.0,Uttar-Pradesh,2024,4,map,insurance,india,2024-Q4,1976.6631578947367,0.10038610038610041
rampur district,946,1718658.0,Uttar-Pradesh,2024,4,map,insurance,india,2024-Q4,1816.7632135306553,0.6596491228070176
ballia district,1161,2004032.0,Uttar-Pradesh,2024,4,map,insurance,india,2024-Q4,1726.1257536606374,0.2272727272727273
shravasti district,119,161941.0,Uttar-Pradesh,2024,4,map,insurance,india,2024-Q4,1360.8487394957983,-0.8975021533161068
kasganj district,426,670420.0,Uttar-Pradesh,2024,4,map,insurance,india,2024-Q4,1573.7558685446008,2.5798319327731094
varanasi district,3042,5443097.0,Uttar-Pradesh,2024,4,map,insurance,india,2024-Q4,1789.3152531229455,6.140845070422535
basti district,898,1428295.0,Uttar-Pradesh,2024,4,map,insurance,india,2024-Q4,1590.5289532293987,-0.7047994740302432
shamli district,840,1409666.0,Uttar-Pradesh,2024,4,map,insurance,india,2024-Q4,1678.1738095238095,-0.06458797327394206
maharajganj district,784,1105019.0,Uttar-Pradesh,2024,4,map,insurance,india,2024-Q4,1409.4630102040817,-0.06666666666666665
etawah district,910,1709851.0,Uttar-Pradesh,2024,4,map,insurance,india,2024-Q4,1878.9571428571428,0.1607142857142858
etah district,496,847212.0,Uttar-Pradesh,2024,4,map,insurance,india,2024-Q4,1708.0887096774193,-0.454945054945055
