name,count,amount,state,year,quarter,country,date,avg_transaction_value,growth
jharkhand,3651393,74014713.0,All,2020,1,india,2020-Q1,20.270267538991284,0.6704009903300094
odisha,6652970,175918622.0,All,2020,1,india,2020-Q1,26.442118632730946,0.8220361379889811
bihar,9351234,183868505.0,All,2020,1,india,2020-Q1,19.66248572113584,0.4055728494191315
kerala,4078316,46396398.0,All,2020,1,india,2020-Q1,11.376361714001563,-0.5638740298873923
karnataka,17016980,553571171.6692431,All,2020,1,india,2020-Q1,32.54452158402928,3.1725506311918936
chandigarh,312887,5201211.0,All,2020,1,india,2020-Q1,16.623288919002707,-0.9816132474739936
telangana,12306860,454723816.0,All,2020,1,india,2020-Q1,36.94880871318923,38.33324171346205
himachal pradesh,1106025,14640104.0,All,2020,1,india,2020-Q1,13.23668452340589,-0.9101293912500833
west bengal,11960822,207068218.0,All,2020,1,india,2020-Q1,17.312206301540144,9.814241992721684
gujarat,10259843,165605122.0,All,2020,1,india,2020-Q1,16.141097090861916,-0.1422125502745547
sikkim,104631,1697163.0,All,2020,1,india,2020-Q1,16.220460475384925,-0.9898018907306866
nagaland,107143,1684520.0,All,2020,1,india,2020-Q1,15.722165703779062,0.024008181131786932
mizoram,46499,644683.0,All,2020,1,india,2020-Q1,13.864448697821459,-0.5660099119867841
chhattisgarh,3016487,64224101.0,All,2020,1,india,2020-Q1,21.291025288688463,63.87208327060797
jammu & kashmir,735408,4476894.0,All,2020,1,india,2020-Q1,6.087632987402911,-0.7562038225260046
goa,391900,7147233.0,All,2020,1,india,2020-Q1,18.23738964021434,-0.4670985357787786
arunachal pradesh,149066,2598321.0,All,2020,1,india,2020-Q1,17.4306750030188,-0.6196325593263587
delhi,7826197,178263986.0,All,2020,1,india,2020-Q1,22.77785570692892,51.50155635758657
uttarakhand,1943606,32631265.0,All,2020,1,india,2020-Q1,16.789032859540463,-0.7516538364674439
puducherry,255600,3057608.0,All,2020,2,india,2020-Q2,11.962472613458528,-0.8684918651208116
tamil nadu,12150786,144907447.0,All,2020,2,india,2020-Q2,11.92576735365103,46.53828638497652
uttar pradesh,22498519,383703534.0,All,2020,2,india,2020-Q2,17.054612972524993,0.8516101756709402
madhya pradesh,11374423,253770044.0,All,2020,2,india,2020-Q2,22.31058612819305,-0.49443681159635444
andhra pradesh,14319675,494341698.0,All,2020,2,india,2020-Q2,34.52185178783736,0.2589363873666384
tripura,336666,4443221.0,All,2020,2,india,2020-Q2,13.19771227269757,-0.9764892708807986
lakshadweep,3187,29202.0,All,2020,2,india,2020-Q2,9.162849074364606,-0.9905336446210784
manipur,215496,3011491.0,All,2020,2,india,2020-Q2,13.974695585996956,66.61719485409476
maharashtra,28765086,506354812.0,All,2020,2,india,2020-Q2,17.603104402329965,132.4831551397706
dadra & nagar haveli & daman & diu,244814,4505127.0,All,2020,2,india,2020-Q2,18.402244152703684,-0.9914891963125019
meghalaya,136211,2205253.0,All,2020,2,india,2020-Q2,16.189977314607486,-0.4436143357814504
andaman & nicobar islands,32710,305072.0,All,2020,2,india,2020-Q2,9.326566799143993,-0.7598578675731035
haryana,7682878,143650123.0,All,2020,2,india,2020-Q2,18.69743642942137,233.87856924487923
rajasthan,13563201,329941181.0,All,2020,2,india,2020-Q2,24.326203010631488,0.7653802390198048
ladakh,53034,695673.0,All,2020,2,india,2020-Q2,13.117490666364974,-0.9960898610881016
punjab,4225481,51289576.0,All,2020,2,india,2020-Q2,12.13816273224279,78.67494437530641
assam,2550883,39304924.0,All,2020,2,india,2020-Q2,15.408360163911869,-0.39630943790777906
jharkhand,4061035,76339276.0,All,2020,2,india,2020-Q2,18.797985242678283,0.5920114721059335
odisha,7258315,154682772.0,All,2020,2,india,2020-Q2,21.311113116474,0.7873066841334784
bihar,10603767,218435035.0,All,2020,2,india,2020-Q2,20.59975808597077,0.4609130356012381
kerala,4728844,45832953.0,All,2020,2,india,2020-Q2,9.692210823617781,-0.5540411251963571
karnataka,18655366,490510075.0,All,2020,2,india,2020-Q2,26.293243188045736,2.9450161603977634
chandigarh,336351,3451250.0,All,2020,2,india,2020-Q2,10.260858448466037,-0.981970281365694
telangana,13378191,367130505.0,All,2020,2,india,2020-Q2,27.44246251230828,38.77449450127991
himachal pradesh,1249867,16125580.0,All,2020,2,india,2020-Q2,12.901836755430779,-0.9065742894536339
west bengal,13222022,198589332.0,All,2020,2,india,2020-Q2,15.019588683183253,9.578743178274168
gujarat,11392657,155264359.0,All,2020,2,india,2020-Q2,13.628459015311353,-0.13835743126126998
sikkim,119921,1912335.0,All,2020,2,india,2020-Q2,15.946623193602456,-0.9894738338914267
nagaland,130205,2119279.0,All,2020,2,india,2020-Q2,16.276479397872585,0.08575645633375295
mizoram,55574,739308.0,All,2020,2,india,2020-Q2,13.30312736171591,-0.5731807534272877
chhattisgarh,3401658,68493384.0,All,2020,2,india,2020-Q2,20.13529402426699,60.2095224385504
jammu & kashmir,845294,9856653.0,All,2020,2,india,2020-Q2,11.660621038360619,-0.7515052953589103
goa,430639,5310126.0,All,2020,2,india,2020-Q2,12.330806081195618,-0.4905453013980935
arunachal pradesh,177534,3387006.0,All,2020,2,india,2020-Q2,19.07806955287438,-0.5877428658342603
delhi,8391139,142852253.0,All,2020,2,india,2020-Q2,17.024179077476848,46.26496896369146
uttarakhand,2148567,31074793.0,All,2020,2,india,2020-Q2,14.463031871940693,-0.7439481100241576
puducherry,285173,4222159.0,All,2020,3,india,2020-Q3,14.80560572003661,-0.8672729312141534
tamil nadu,13643451,194683284.0,All,2020,3,india,2020-Q3,14.269357803974962,46.84271652645938
uttar pradesh,24838116,450784508.0,All,2020,3,india,2020-Q3,18.148900987498408,0.8205156451985645
madhya pradesh,12564224,324850994.0,All,2020,3,india,2020-Q3,25.855237378766887,-0.49415551485466935
andhra pradesh,15692405,553571171.6692431,All,2020,3,india,2020-Q3,35.29156129382301,0.2489752650064183
tripura,376731,5777908.0,All,2020,3,india,2020-Q3,15.336959262709998,-0.9759927812212341
lakshadweep,3644,32128.0,All,2020,3,india,2020-Q3,8.81668496158068,-0.9903273157770398
manipur,258563,3552375.0,All,2020,3,india,2020-Q3,13.738914693904388,69.95581778265642
maharashtra,31409513,553571171.6692431,All,2020,3,india,2020-Q3,17.63190256738443,120.4772144506368
dadra & nagar haveli & daman & diu,267946,4421499.0,All,2020,3,india,2020-Q3,16.50145551715644,-0.9914692723825422
meghalaya,157741,2384534.0,All,2020,3,india,2020-Q3,15.116767359152028,-0.4112955595530443
andaman & nicobar islands,41335,515565.0,All,2020,3,india,2020-Q3,12.472843836942058,-0.7379565236685453
haryana,8398816,188614769.0,All,2020,3,india,2020-Q3,22.457304577216597,202.18896818676666
rajasthan,14969412,436682870.0,All,2020,3,india,2020-Q3,29.171678219558657,0.7823240799655571
ladakh,58401,1015680.0,All,2020,3,india,2020-Q3,17.391483022550982,-0.9960986443555698
punjab,4694233,58946732.0,All,2020,3,india,2020-Q3,12.557265904781463,79.3793256964778
assam,2830011,41875278.0,All,2020,3,india,2020-Q3,14.796860506902624,-0.39713026600937784
jharkhand,4480027,99318784.0,All,2020,3,india,2020-Q3,22.16923781932564,0.5830422567262106
odisha,7901755,205597666.0,All,2020,3,india,2020-Q3,26.01924078891335,0.7637739683265301
bihar,11763213,266652644.0,All,2020,3,india,2020-Q3,22.668351240430656,0.4886835899113551
kerala,5582300,64309022.0,All,2020,3,india,2020-Q3,11.520165881446715,-0.5254442812520694
karnataka,20487550,553571171.6692431,All,2020,3,india,2020-Q3,27.03151293858927,2.670091181054404
chandigarh,362588,4888739.0,All,2020,3,india,2020-Q3,13.482903460677132,-0.9823020322098055
telangana,14590882,527781925.0,All,2020,3,india,2020-Q3,36.172037098237105,39.240940130395934
himachal pradesh,1378634,18411750.0,All,2020,3,india,2020-Q3,13.35506740730317,-0.9055140052534179
west bengal,14448366,246554831.0,All,2020,3,india,2020-Q3,17.06454771425364,9.480204318187424
gujarat,12467847,184402472.0,All,2020,3,india,2020-Q3,14.790241811597463,-0.13707563886463014
sikkim,134773,2156470.0,All,2020,3,india,2020-Q3,16.00075682814807,-0.989190354998742
nagaland,173106,2868642.0,All,2020,3,india,2020-Q3,16.57159197254861,0.2844264058824839
mizoram,68315,924865.0,All,2020,3,india,2020-Q3,13.538241967357095,-0.605357411066052
chhattisgarh,3799386,86918606.0,All,2020,3,india,2020-Q3,22.877013812231766,54.615692014930836
jammu & kashmir,949819,11443454.0,All,2020,3,india,2020-Q3,12.048036520642354,-0.7500072380116156
goa,474962,6129766.0,All,2020,3,india,2020-Q3,12.905802990555033,-0.49994472631101294
arunachal pradesh,206046,4003421.0,All,2020,3,india,2020-Q3,19.42974384360774,-0.5661842421077896
delhi,9044174,190025029.0,All,2020,3,india,2020-Q3,21.01076659958112,42.89395571862594
uttarakhand,2365438,40377348.0,All,2020,3,india,2020-Q3,17.069713093304497,-0.7384572654174941
puducherry,319626,6377136.0,All,2020,4,india,2020-Q4,19.951868746597587,-0.8648766105896667
tamil nadu,15357586,288233552.0,All,2020,4,india,2020-Q4,18.768154838918043,47.0486130665215
uttar pradesh,27249134,552220798.0,All,2020,4,india,2020-Q4,20.265627450765958,0.7743110147649508
madhya pradesh,13737947,405571446.0,All,2020,4,india,2020-Q4,29.521983597694764,-0.4958391338234822
andhra pradesh,17076565,553571171.6692431,All,2020,4,india,2020-Q4,32.43096447704762,0.24302161014305845
tripura,409110,6017249.0,All,2020,4,india,2020-Q4,14.708144508811811,-0.9760426057582423
lakshadweep,4179,41144.0,All,2020,4,india,2020-Q4,9.845417564010528,-0.9897851433599766
manipur,288772,3783432.0,All,2020,4,india,2020-Q4,13.101796573074951,68.10074180425939
maharashtra,34432631,553571171.6692431,All,2020,4,india,2020-Q4,16.083855831551023,118.23812211710276
dadra & nagar haveli & daman & diu,296493,6196436.0,All,2020,4,india,2020-Q4,20.899097111904833,-0.9913891854502782
meghalaya,176447,2745917.0,All,2020,4,india,2020-Q4,15.562276490957625,-0.4048864560040203
andaman & nicobar islands,52396,887208.0,All,2020,4,india,2020-Q4,16.93274295747767,-0.7030496409686762
haryana,9129873,236101307.0,All,2020,4,india,2020-Q4,25.86030572385837,173.2475188945721
rajasthan,16329494,511015109.0,All,2020,4,india,2020-Q4,31.293995331392388,0.7885784391524395
ladakh,64853,1232757.0,All,2020,4,india,2020-Q4,19.00848071793132,-0.9960284746116445
punjab,5157868,71191183.0,All,2020,4,india,2020-Q4,13.802443761647254,78.53167933634528
assam,3106153,49321814.0,All,2020,4,india,2020-Q4,15.87874583125815,-0.3977835415718277
jharkhand,4917938,126310835.0,All,2020,4,india,2020-Q4,25.683698127141902,0.5832890395289607
odisha,8598751,270085293.0,All,2020,4,india,2020-Q4,31.40982835763008,0.7484464017236492
bihar,12889833,317056600.0,All,2020,4,india,2020-Q4,24.597417204706996,0.49903549945800263
kerala,6387169,91415273.0,All,2020,4,india,2020-Q4,14.312330392385109,-0.5044800813168022
karnataka,22400182,553571171.6692431,All,2020,4,india,2020-Q4,24.72343630533871,2.5070595439074808
chandigarh,391402,6477974.0,All,2020,4,india,2020-Q4,16.55069212727579,-0.9825268383980095
telangana,15927797,553571171.6692431,All,2020,4,india,2020-Q4,34.76999819278175,39.694214643767786
himachal pradesh,1508766,22001148.0,All,2020,4,india,2020-Q4,14.58221354404858,-0.9052746591383605
west bengal,15662093,291721919.0,All,2020,4,india,2020-Q4,18.62598562018499,9.380730345196008
gujarat,13605203,230497353.0,All,2020,4,india,2020-Q4,16.941853274809645,-0.13132919080483052
sikkim,148543,2478670.0,All,2020,4,india,2020-Q4,16.686548676140916,-0.9890818975652182
nagaland,192188,2922121.0,All,2020,4,india,2020-Q4,15.204492476117135,0.29382064452717405
mizoram,78731,1096182.0,All,2020,4,india,2020-Q4,13.923130660095769,-0.5903438299997918
chhattisgarh,4190601,109900467.0,All,2020,4,india,2020-Q4,26.2254667051337,52.22682297951252
jammu & kashmir,1079022,16018751.0,All,2020,4,india,2020-Q4,14.845620385867944,-0.7425137826292696
goa,527584,10991118.0,All,2020,4,india,2020-Q4,20.83292518347789,-0.5110535281023001
arunachal pradesh,231292,4472667.0,All,2020,4,india,2020-Q4,19.337750549089463,-0.5616015648692909
delhi,9747968,243433752.0,All,2020,4,india,2020-Q4,24.972768888859708,41.14572056102243
uttarakhand,2596244,52564888.0,All,2020,4,india,2020-Q4,20.246513039606448,-0.7336630567519302
puducherry,346279,7914507.0,All,2021,1,india,2021-Q1,22.855867667401142,-0.866623090895925
tamil nadu,16632608,348801714.0,All,2021,1,india,2021-Q1,20.9709574108883,47.03239006696912
uttar pradesh,29482075,553571171.6692431,All,2021,1,india,2021-Q1,18.784616513762842,0.7725467347033008
madhya pradesh,14839427,482500276.0,All,2021,1,india,2021-Q1,32.51475114234532,-0.49666273489908697
andhra pradesh,18363733,553571171.6692431,All,2021,1,india,2021-Q1,30.15778289223627,0.2374960973897442
tripura,439636,6009660.0,All,2021,1,india,2021-Q1,13.669626691171787,-0.9760595517262204
lakshadweep,4577,47283.0,All,2021,1,india,2021-Q1,10.330565872842474,-0.9895891146311949
manipur,312668,3709227.0,All,2021,1,india,2021-Q1,11.863148771220592,67.3128686912825
maharashtra,37077537,553571171.6692431,All,2021,1,india,2021-Q1,14.936522695803516,117.58436744406207
dadra & nagar haveli & daman & diu,321396,7302462.0,All,2021,1,india,2021-Q1,22.72107306873763,-0.9913317866825944
meghalaya,190869,2939026.0,All,2021,1,india,2021-Q1,15.398131702895704,-0.4061251540156069
andaman & nicobar islands,57758,1004336.0,All,2021,1,india,2021-Q1,17.38869074413934,-0.6973945480931948
haryana,9827905,266686683.0,All,2021,1,india,2021-Q1,27.135659430977405,169.15660168288375
rajasthan,17661088,553571171.6692431,All,2021,1,india,2021-Q1,31.357607917756518,0.7970348716231994
ladakh,69919,1184204.0,All,2021,1,india,2021-Q1,16.936798295170124,-0.9960410706293973
punjab,5568777,81052268.0,All,2021,1,india,2021-Q1,14.554769925245704,78.64611908065046
assam,3358448,56752364.0,All,2021,1,india,2021-Q1,16.89838997060547,-0.39691461877536127
jharkhand,5313049,141731331.0,All,2021,1,india,2021-Q1,26.676082038769074,0.581995314502413
odisha,9233009,301315474.0,All,2021,1,india,2021-Q1,32.63459117174044,0.7377985785563055
bihar,13946288,355792608.0,All,2021,1,india,2021-Q1,25.511634923931013,0.5104813609517764
kerala,6936943,108918733.0,All,2021,1,india,2021-Q1,15.701258176692528,-0.5025957444733682
karnataka,24095832,553571171.6692431,All,2021,1,india,2021-Q1,22.983621105301307,2.4735519666227614
chandigarh,419998,7919533.0,All,2021,1,india,2021-Q1,18.85612074343211,-0.9825696825907485
telangana,17149069,553571171.6692431,All,2021,1,india,2021-Q1,32.29385064022978,39.83131110148143
himachal pradesh,1622951,24228094.0,All,2021,1,india,2021-Q1,14.928419896842234,-0.9053621511465142
west bengal,16808799,316832674.0,All,2021,1,india,2021-Q1,18.84921546149728,9.356935606805134
gujarat,14670126,264732874.0,All,2021,1,india,2021-Q1,18.04571235448148,-0.1272353247843585
sikkim,160213,2795331.0,All,2021,1,india,2021-Q1,17.447591643624424,-0.9890789622393155
nagaland,207808,2980581.0,All,2021,1,india,2021-Q1,14.342955997844165,0.29707327120770466
mizoram,85750,1193214.0,All,2021,1,india,2021-Q1,13.915032069970845,-0.5873594856790885
chhattisgarh,4514551,124648704.0,All,2021,1,india,2021-Q1,27.610432133782517,51.6478250728863
jammu & kashmir,1174818,18834009.0,All,2021,1,india,2021-Q1,16.03142699550058,-0.7397707989122284
goa,570035,15467672.0,All,2021,1,india,2021-Q1,27.134600506986413,-0.5147886736498759
arunachal pradesh,251240,4796708.0,All,2021,1,india,2021-Q1,19.09213501034867,-0.5592551334567175
delhi,10467210,281201600.0,All,2021,1,india,2021-Q1,26.86500032004708,40.662195510269065
uttarakhand,2802122,59282260.0,All,2021,1,india,2021-Q1,21.15620233523023,-0.7322952343556688
puducherry,369961,5178916.0,All,2021,2,india,2021-Q2,13.998545792664633,-0.867971130450423
tamil nadu,17804542,343968474.0,All,2021,2,india,2021-Q2,19.319141935804918,47.12545646703301
uttar pradesh,31651894,553571171.6692431,All,2021,2,india,2021-Q2,17.4968825848145,0.7777426681349062
madhya pradesh,15940935,553571171.6692431,All,2021,2,india,2021-Q2,34.74134189148846,-0.4963671052354719
andhra pradesh,19620905,553571171.6692431,All,2021,2,india,2021-Q2,28.22548057314352,0.2308503233969652
tripura,472153,9500881.0,All,2021,2,india,2021-Q2,20.122462422138586,-0.9759362272025679
lakshadweep,4896,40301.0,All,2021,2,india,2021-Q2,8.23141339869281,-0.989630479950355
manipur,335409,7269002.0,All,2021,2,india,2021-Q2,21.672054119000983,67.50674019607843
maharashtra,39664697,553571171.6692431,All,2021,2,india,2021-Q2,13.962276653846482,117.25770030023047
dadra & nagar haveli & daman & diu,344994,5062983.0,All,2021,2,india,2021-Q2,14.675568270752535,-0.9913022403776336
meghalaya,205686,7290804.0,All,2021,2,india,2021-Q2,35.44628219713544,-0.4037983269274248
andaman & nicobar islands,62095,2248223.0,All,2021,2,india,2021-Q2,36.20618407279169,-0.69810779537742
haryana,10530594,234052506.0,All,2021,2,india,2021-Q2,22.225954775200716,168.58843707222803
rajasthan,18980985,553571171.6692431,All,2021,2,india,2021-Q2,29.177067096622995,0.8024610007754549
ladakh,75048,4391632.0,All,2021,2,india,2021-Q2,58.51764204242618,-0.996046148289986
punjab,5976548,85894089.0,All,2021,2,india,2021-Q2,14.371856295640894,78.63633940944462
assam,3617056,102003890.0,All,2021,2,india,2021-Q2,28.200804742862704,-0.3947917761222699
jharkhand,5701503,184234107.0,All,2021,2,india,2021-Q2,32.31325266337666,0.5762827559208372
odisha,9891029,367576494.0,All,2021,2,india,2021-Q2,37.16261412235269,0.734810803396929
bihar,14972134,371198660.0,All,2021,2,india,2021-Q2,24.79263543860882,0.5137084321560477
kerala,7416083,87814415.0,All,2021,2,india,2021-Q2,11.841077695597528,-0.5046742835724018
karnataka,25751023,553571171.6692431,All,2021,2,india,2021-Q2,21.50630959030228,2.472321304926064
chandigarh,448572,4733924.0,All,2021,2,india,2021-Q2,10.553320314241638,-0.982580420203112
telangana,18306880,553571171.6692431,All,2021,2,india,2021-Q2,30.25143950826108,39.811463934440845
himachal pradesh,1743151,43269977.0,All,2021,2,india,2021-Q2,24.822850688207733,-0.9047816449334894
west bengal,17979979,275341466.0,All,2021,2,india,2021-Q2,15.31378128973343,9.314642277117702
gujarat,15735981,282432543.0,All,2021,2,india,2021-Q2,17.948200560231992,-0.12480537379937984
sikkim,171740,4541121.0,All,2021,2,india,2021-Q2,26.441836497030394,-0.9890861586576649
nagaland,223337,6716892.0,All,2021,2,india,2021-Q2,30.075142049906642,0.30043670664958655
mizoram,92552,4014597.0,All,2021,2,india,2021-Q2,43.37666392946668,-0.5855948633679149
chhattisgarh,4837055,205784717.0,All,2021,2,india,2021-Q2,42.54338993457796,51.26310614573429
jammu & kashmir,1261267,34274559.0,All,2021,2,india,2021-Q2,27.174705276519564,-0.7392489851779647
goa,609106,12710361.0,All,2021,2,india,2021-Q2,20.867239856445348,-0.5170681544827542
arunachal pradesh,270572,13025849.0,All,2021,2,india,2021-Q2,48.141895687654305,-0.5557883192744777
delhi,11182699,164997774.0,All,2021,2,india,2021-Q2,14.754736222445047,40.329845660304834
uttarakhand,3004040,78380036.0,All,2021,2,india,2021-Q2,26.09154205669698,-0.7313671771009843
puducherry,396609,6899592.0,All,2021,3,india,2021-Q3,17.396458476736534,-0.8679747939441552
tamil nadu,19127440,459826734.0,All,2021,3,india,2021-Q3,24.04016083699648,47.22744819204809
uttar pradesh,34151882,553571171.6692431,All,2021,3,india,2021-Q3,16.21607479508727,0.7854915242186096
madhya pradesh,17210233,553571171.6692431,All,2021,3,india,2021-Q3,32.179080486882114,-0.496067800890153
andhra pradesh,21059898,553571171.6692431,All,2021,3,india,2021-Q3,26.296873465626216,0.22368465319441055
tripura,509929,12279146.0,All,2021,3,india,2021-Q3,24.08010919167178,-0.9757867298312651
lakshadweep,5287,49127.0,All,2021,3,india,2021-Q3,9.292037072063552,-0.9896318899297746
manipur,361749,9743772.0,All,2021,3,india,2021-Q3,26.93517328313278,67.4223567240401
maharashtra,42581217,553571171.6692431,All,2021,3,india,2021-Q3,13.005956896558278,116.7092873788179
dadra & nagar haveli & daman & diu,371874,7162734.0,All,2021,3,india,2021-Q3,19.26118524016199,-0.9912667127386237
meghalaya,223065,9952956.0,All,2021,3,india,2021-Q3,44.61908412346177,-0.40015973152196715
andaman & nicobar islands,66982,3121625.0,All,2021,3,india,2021-Q3,46.60393837150279,-0.6997198126106741
haryana,11325336,296884105.0,All,2021,3,india,2021-Q3,26.214154264385623,168.08029022722522
rajasthan,20499465,553571171.6692431,All,2021,3,india,2021-Q3,27.01580128578939,0.8100535825162274
ladakh,81210,7099550.0,All,2021,3,india,2021-Q3,87.42211550301687,-0.9960384331981347
punjab,6434862,107614155.0,All,2021,3,india,2021-Q3,16.72361505188456,78.23731067602512
assam,3918480,135288631.0,All,2021,3,india,2021-Q3,34.52579341989751,-0.3910545400973634
jharkhand,6151843,230475998.0,All,2021,3,india,2021-Q3,37.46454485265635,0.5699564627100304
odisha,10652490,492879704.0,All,2021,3,india,2021-Q3,46.26896659841971,0.7315932802576399
bihar,16160771,421801379.0,All,2021,3,india,2021-Q3,26.10032522581998,0.5170885867998938
kerala,7949425,116282717.0,All,2021,3,india,2021-Q3,14.627814841953978,-0.5081036047104436
karnataka,27614221,553571171.6692431,All,2021,3,india,2021-Q3,20.055227084080865,2.4737381634520736
