name,count,amount,state,year,quarter,source,category,level,country,date,avg_transaction_value,growth
737135,40423,78103532.51790954,Sikkim,2020,2,top,transaction,pincodes,india,2020-Q2,1932.1557657251947,-0.09832481987910147
737113,30686,62990274.249189,Sikkim,2020,2,top,transaction,pincodes,india,2020-Q2,2052.7365655083427,-0.24087771813076708
737126,30265,50056768.69557366,Sikkim,2020,2,top,transaction,pincodes,india,2020-Q2,1653.9490730405967,-0.013719611549240729
737120,26448,83171870.67539173,Sikkim,2020,2,top,transaction,pincodes,india,2020-Q2,3144.731952336348,-0.12611927969601855
737121,25732,34021829.586665384,Sikkim,2020,2,top,transaction,pincodes,india,2020-Q2,1322.1603290325424,-0.027071990320629125
737136,19239,32007761.345463865,Sikkim,2020,2,top,transaction,pincodes,india,2020-Q2,1663.6915299892855,-0.25233172703248874
east,353881,869648385.4220288,Sikkim,2020,3,top,transaction,districts,india,2020-Q3,2457.459952419115,17.393939393939394
south,104888,202497013.7266165,Sikkim,2020,3,top,transaction,districts,india,2020-Q3,1930.6022969893268,-0.7036065796129207
west,79994,165556236.37028116,Sikkim,2020,3,top,transaction,districts,india,2020-Q3,2069.6081752416576,-0.23733887575318435
north,57672,163225093.14147198,Sikkim,2020,3,top,transaction,districts,india,2020-Q3,2830.2311891641,-0.2790459284446334
737101,123677,363123445.9207186,Sikkim,2020,3,top,transaction,pincodes,india,2020-Q3,2936.062856640431,1.1444895269801636
737102,59676,148498181.61173043,Sikkim,2020,3,top,transaction,pincodes,india,2020-Q3,2488.407091824694,-0.5174850618950977
737134,52215,103125997.98284648,Sikkim,2020,3,top,transaction,pincodes,india,2020-Q3,1975.0262947974047,-0.12502513573295793
737132,47333,92166014.71236712,Sikkim,2020,3,top,transaction,pincodes,india,2020-Q3,1947.1830374657663,-0.09349803696255865
737135,43495,84621036.76003131,Sikkim,2020,3,top,transaction,pincodes,india,2020-Q3,1945.534814577108,-0.08108507806393006
737113,35604,84066020.05543599,Sikkim,2020,3,top,transaction,pincodes,india,2020-Q3,2361.139761134591,-0.18142315208644677
737126,34340,67249097.61629468,Sikkim,2020,3,top,transaction,pincodes,india,2020-Q3,1958.3313225478942,-0.03550162903044607
737120,32188,108277311.8584466,Sikkim,2020,3,top,transaction,pincodes,india,2020-Q3,3363.9030650691748,-0.06266744321490969
737121,29690,47548419.72318309,Sikkim,2020,3,top,transaction,pincodes,india,2020-Q3,1601.496117318393,-0.0776065614514726
737103,22543,58794910.05378474,Sikkim,2020,3,top,transaction,pincodes,india,2020-Q3,2608.122701228086,-0.24072078140788145
east,428732,1129627876.1171594,Sikkim,2020,4,top,transaction,districts,india,2020-Q4,2634.811201676477,18.018409262298718
south,130339,292804584.22659683,Sikkim,2020,4,top,transaction,districts,india,2020-Q4,2246.4848144192974,-0.6959895692413909
west,95163,245657098.1295364,Sikkim,2020,4,top,transaction,districts,india,2020-Q4,2581.4349918512066,-0.2698808491702407
north,80801,251186246.6496318,Sikkim,2020,4,top,transaction,districts,india,2020-Q4,3108.702202319672,-0.15092000042033138
737101,137621,401393359.3730345,Sikkim,2020,4,top,transaction,pincodes,india,2020-Q4,2916.6577729636792,0.7032091186990259
737102,74462,206942913.8594391,Sikkim,2020,4,top,transaction,pincodes,india,2020-Q4,2779.1747986817318,-0.4589343196169189
737134,63754,144436140.52819106,Sikkim,2020,4,top,transaction,pincodes,india,2020-Q4,2265.5227990116864,-0.14380489377131955
737132,59211,130294975.41495968,Sikkim,2020,4,top,transaction,pincodes,india,2020-Q4,2200.5197584056964,-0.07125827399065154
737135,57488,127733770.72283356,Sikkim,2020,4,top,transaction,pincodes,india,2020-Q4,2221.9205873022815,-0.02909932276097349
737120,49743,170500424.5865497,Sikkim,2020,4,top,transaction,pincodes,india,2020-Q4,3427.6264918993566,-0.13472376843863065
737113,43961,123348464.12495862,Sikkim,2020,4,top,transaction,pincodes,india,2020-Q4,2805.861197992735,-0.11623746054721262
737126,40905,101486444.10675268,Sikkim,2020,4,top,transaction,pincodes,india,2020-Q4,2481.027847616494,-0.06951616205272859
737121,33882,73139191.13560003,Sikkim,2020,4,top,transaction,pincodes,india,2020-Q4,2158.6444464789574,-0.17169050238357164
737103,28640,80259744.7201464,Sikkim,2020,4,top,transaction,pincodes,india,2020-Q4,2802.3653882732683,-0.15471341715365095
east,516158,1432658383.132336,Sikkim,2021,1,top,transaction,districts,india,2021-Q1,2775.6198356556247,17.022276536312848
south,127233,310128541.2402868,Sikkim,2021,1,top,transaction,districts,india,2021-Q1,2437.4850961644133,-0.753499897318263
west,88532,254432217.49525505,Sikkim,2021,1,top,transaction,districts,india,2021-Q1,2873.9011599789346,-0.30417423152798406
north,68266,220448584.97284672,Sikkim,2021,1,top,transaction,districts,india,2021-Q1,3229.258854669187,-0.22891157999367462
737101,230314,651230894.2642756,Sikkim,2021,1,top,transaction,pincodes,india,2021-Q1,2827.5784114915964,2.3737731813787244
737102,72036,214023413.27972007,Sikkim,2021,1,top,transaction,pincodes,india,2021-Q1,2971.0618757249163,-0.6872270031348506
737134,64481,163867637.42218336,Sikkim,2021,1,top,transaction,pincodes,india,2021-Q1,2541.332135391563,-0.10487811649730694
737132,59993,137681981.3199845,Sikkim,2021,1,top,transaction,pincodes,india,2021-Q1,2294.967434867143,-0.0696018982335882
737135,54828,140060691.11294314,Sikkim,2021,1,top,transaction,pincodes,india,2021-Q1,2554.546784725745,-0.08609337756071545
737113,42491,133107495.42030288,Sikkim,2021,1,top,transaction,pincodes,india,2021-Q1,3132.60444377169,-0.22501276719924124
737120,40210,141595710.6292783,Sikkim,2021,1,top,transaction,pincodes,india,2021-Q1,3521.4053874478564,-0.05368195617895555
737126,37841,103228998.99647488,Sikkim,2021,1,top,transaction,pincodes,india,2021-Q1,2727.966993379532,-0.058915692613777715
737136,30655,61822486.69976698,Sikkim,2021,1,top,transaction,pincodes,india,2021-Q1,2016.7178828826286,-0.1898998440844587
737121,30224,73885821.60314554,Sikkim,2021,1,top,transaction,pincodes,india,2021-Q1,2444.607649654101,-0.014059696623715534
east,635504,1575867390.7924504,Sikkim,2021,2,top,transaction,districts,india,2021-Q2,2479.7127803954822,20.026469031233457
south,157530,344012187.23706484,Sikkim,2021,2,top,transaction,districts,india,2021-Q2,2183.7884037139897,-0.752118003977945
west,102322,248942844.21008107,Sikkim,2021,2,top,transaction,districts,india,2021-Q2,2432.9356757108058,-0.3504602297974989
north,81358,256077157.43570048,Sikkim,2021,2,top,transaction,districts,india,2021-Q2,3147.5350602977023,-0.2048826254373448
737101,297452,724746706.3079436,Sikkim,2021,2,top,transaction,pincodes,india,2021-Q2,2436.5165011764707,2.6560879077656776
737102,83039,235934839.1209192,Sikkim,2021,2,top,transaction,pincodes,india,2021-Q2,2841.2533763763918,-0.720832268735796
737134,81870,194136137.0047333,Sikkim,2021,2,top,transaction,pincodes,india,2021-Q2,2371.2732014746953,-0.014077722515926205
737132,73086,156852033.9636291,Sikkim,2021,2,top,transaction,pincodes,india,2021-Q2,2146.1296823417492,-0.10729204836936612
737135,62588,143959958.98430628,Sikkim,2021,2,top,transaction,pincodes,india,2021-Q2,2300.1207736995316,-0.1436390006293955
737120,49090,176166209.40985945,Sikkim,2021,2,top,transaction,pincodes,india,2021-Q2,3588.637388671001,-0.21566434460279926
737126,45574,109012656.35644796,Sikkim,2021,2,top,transaction,pincodes,india,2021-Q2,2391.99228411919,-0.07162354858423303
737113,44882,120520637.5686052,Sikkim,2021,2,top,transaction,pincodes,india,2021-Q2,2685.2777854954147,-0.015184096195199004
737121,38319,76655631.82284465,Sikkim,2021,2,top,transaction,pincodes,india,2021-Q2,2000.4601326455454,-0.1462278864578227
737136,35750,66186273.85267018,Sikkim,2021,2,top,transaction,pincodes,india,2021-Q2,1851.364303571194,-0.06704245935436726
east,757493,1937906268.9017413,Sikkim,2021,3,top,transaction,districts,india,2021-Q3,2558.3157453623216,20.188615384615385
south,188063,416609481.7028275,Sikkim,2021,3,top,transaction,districts,india,2021-Q3,2215.265531778327,-0.7517297189544986
west,116665,312940476.1654819,Sikkim,2021,3,top,transaction,districts,india,2021-Q3,2682.3852583506787,-0.3796493728165562
north,98373,321880637.0383413,Sikkim,2021,3,top,transaction,districts,india,2021-Q3,3272.042501889149,-0.1567908112973042
737101,338734,867802298.5562382,Sikkim,2021,3,top,transaction,pincodes,india,2021-Q3,2561.8990079420378,2.443363524544336
737102,107611,301811282.78679377,Sikkim,2021,3,top,transaction,pincodes,india,2021-Q3,2804.65085155601,-0.6823141462032155
737134,98557,239292130.0790186,Sikkim,2021,3,top,transaction,pincodes,india,2021-Q3,2427.9567162050243,-0.08413638010984004
737132,94310,192316407.61074328,Sikkim,2021,3,top,transaction,pincodes,india,2021-Q3,2039.1942276613645,-0.04309181488884606
737135,75667,174940398.5357872,Sikkim,2021,3,top,transaction,pincodes,india,2021-Q3,2311.9774609246724,-0.1976778708514474
737120,59528,222956316.01389608,Sikkim,2021,3,top,transaction,pincodes,india,2021-Q3,3745.402432702192,-0.21328980929599428
737126,56216,137954758.18257964,Sikkim,2021,3,top,transaction,pincodes,india,2021-Q3,2454.0123484876126,-0.05563768310710926
737113,54713,159430410.3695603,Sikkim,2021,3,top,transaction,pincodes,india,2021-Q3,2913.940203782653,-0.02673616052369432
737136,44864,81576523.34531628,Sikkim,2021,3,top,transaction,pincodes,india,2021-Q3,1818.306957589967,-0.18001206294664884
737121,41335,92795839.6474207,Sikkim,2021,3,top,transaction,pincodes,india,2021-Q3,2244.970113642693,-0.07865995007132665
east,1071092,2791933180.3838186,Sikkim,2021,4,top,transaction,districts,india,2021-Q4,2606.6231289037905,24.912471271319706
south,238464,546711693.4617904,Sikkim,2021,4,top,transaction,districts,india,2021-Q4,2292.63827438016,-0.7773636625051816
west,146397,436365769.1449038,Sikkim,2021,4,top,transaction,districts,india,2021-Q4,2980.701579574061,-0.3860834339774557
north,128392,421772618.64529496,Sikkim,2021,4,top,transaction,districts,india,2021-Q4,3285.0381538202923,-0.12298749291310618
737101,541997,1401565372.8342977,Sikkim,2021,4,top,transaction,pincodes,india,2021-Q4,2585.928285275191,3.221423453174653
737102,138476,387413440.3597043,Sikkim,2021,4,top,transaction,pincodes,india,2021-Q4,2797.6937545834967,-0.7445078109288428
737132,118733,235216438.10757115,Sikkim,2021,4,top,transaction,pincodes,india,2021-Q4,1981.053608580354,-0.14257344232935676
737134,117138,284731076.7632046,Sikkim,2021,4,top,transaction,pincodes,india,2021-Q4,2430.7319295463863,-0.013433502059242208
737135,89908,222979795.4314069,Sikkim,2021,4,top,transaction,pincodes,india,2021-Q4,2480.0884841327456,-0.2324608581331421
737120,78184,274703246.6532579,Sikkim,2021,4,top,transaction,pincodes,india,2021-Q4,3513.548125617235,-0.13039996440806156
737113,72748,232954032.47956,Sikkim,2021,4,top,transaction,pincodes,india,2021-Q4,3202.2053180782973,-0.06952829223370516
737126,71150,192812272.7765864,Sikkim,2021,4,top,transaction,pincodes,india,2021-Q4,2709.940587162142,-0.02196623962170785
737136,58616,104773159.44339292,Sikkim,2021,4,top,transaction,pincodes,india,2021-Q4,1787.4498335504456,-0.1761630358397751
737103,56402,184698962.32679385,Sikkim,2021,4,top,transaction,pincodes,india,2021-Q4,3274.688172880285,-0.037771256994677205
east,1173942,2887894588.743505,Sikkim,2022,1,top,transaction,districts,india,2022-Q1,2459.9976734314855,19.81383638878054
south,281076,619438912.3531296,Sikkim,2022,1,top,transaction,districts,india,2022-Q1,2203.8128917201384,-0.7605707948092836
west,165446,468296204.3106276,Sikkim,2022,1,top,transaction,districts,india,2022-Q1,2830.507865470471,-0.41138339808450386
north,123838,391801570.4561584,Sikkim,2022,1,top,transaction,districts,india,2022-Q1,3163.8234665947316,-0.2514899121163401
737101,572571,1429425945.961132,Sikkim,2022,1,top,transaction,pincodes,india,2022-Q1,2496.5042692716397,3.623548506920331
737102,150873,368906458.4156199,Sikkim,2022,1,top,transaction,pincodes,india,2022-Q1,2445.1456418021776,-0.7364990542657592
737132,144605,277500079.0930386,Sikkim,2022,1,top,transaction,pincodes,india,2022-Q1,1919.0213277067778,-0.041544875491307254
737134,137930,331402064.1726658,Sikkim,2022,1,top,transaction,pincodes,india,2022-Q1,2402.682985374217,-0.04616022959095467
737135,106025,253796966.4305913,Sikkim,2022,1,top,transaction,pincodes,india,2022-Q1,2393.746441222271,-0.23131298484738638
737126,81954,208000061.704278,Sikkim,2022,1,top,transaction,pincodes,india,2022-Q1,2538.009879984845,-0.2270313605281773
737113,80419,240985978.0209565,Sikkim,2022,1,top,transaction,pincodes,india,2022-Q1,2996.6298762849137,-0.01873001927910778
737136,75513,124929431.68879786,Sikkim,2022,1,top,transaction,pincodes,india,2022-Q1,1654.4095942261315,-0.06100548377870896
737120,70343,239867347.3280994,Sikkim,2022,1,top,transaction,pincodes,india,2022-Q1,3409.9675494093144,-0.06846503251095837
737121,56322,138726250.37673736,Sikkim,2022,1,top,transaction,pincodes,india,2022-Q1,2463.0916937739667,-0.19932331575281126
east,1540255,3736097005.542384,Sikkim,2022,2,top,transaction,districts,india,2022-Q2,2425.6353691709387,26.347306558715953
south,391808,756330708.2028979,Sikkim,2022,2,top,transaction,districts,india,2022-Q2,1930.3605546668214,-0.745621341920656
west,215921,578171483.8935817,Sikkim,2022,2,top,transaction,districts,india,2022-Q2,2677.6991765209577,-0.4489112014047697
north,174097,540506472.6682708,Sikkim,2022,2,top,transaction,districts,india,2022-Q2,3104.6282972611293,-0.19370047378439337
737101,766826,1908886120.2727275,Sikkim,2022,2,top,transaction,pincodes,india,2022-Q2,2489.3341126575356,3.404590544351712
737102,209601,530663891.528832,Sikkim,2022,2,top,transaction,pincodes,india,2022-Q2,2531.7812965054177,-0.7266641976145827
737132,180548,323305054.1533619,Sikkim,2022,2,top,transaction,pincodes,india,2022-Q2,1790.687541004951,-0.13861097990944704
737134,163476,367603628.9518961,Sikkim,2022,2,top,transaction,pincodes,india,2022-Q2,2248.670318284617,-0.09455657221348335
737135,137789,286425187.3430251,Sikkim,2022,2,top,transaction,pincodes,india,2022-Q2,2078.723173424766,-0.15713009860774674
737136,119900,163813399.01257223,Sikkim,2022,2,top,transaction,pincodes,india,2022-Q2,1366.2502002716617,-0.12982894135235756
737126,106692,254862677.89692697,Sikkim,2022,2,top,transaction,pincodes,india,2022-Q2,2388.770272344009,-0.11015846538782315
737113,105494,315132632.0636008,Sikkim,2022,2,top,transaction,pincodes,india,2022-Q2,2987.2090551462716,-0.01122858321148723
737120,104473,350115653.0803326,Sikkim,2022,2,top,transaction,pincodes,india,2022-Q2,3351.2548991637323,-0.009678275541736947
737103,77714,237339189.394528,Sikkim,2022,2,top,transaction,pincodes,india,2022-Q2,3054.0081503272,-0.25613316359250715
east,1604446,3375012613.049149,Sikkim,2022,3,top,transaction,districts,india,2022-Q3,2103.5376778334385,19.645520755591015
south,406488,760409362.3196087,Sikkim,2022,3,top,transaction,districts,india,2022-Q3,1870.680960617801,-0.7466489990937681
west,204845,503543689.907728,Sikkim,2022,3,top,transaction,districts,india,2022-Q3,2458.1692982876225,-0.4960613843459093
north,180979,523914878.614971,Sikkim,2022,3,top,transaction,districts,india,2022-Q3,2894.8932120023373,-0.11650760330981957
737101,794044,1639837896.5598912,Sikkim,2022,3,top,transaction,pincodes,india,2022-Q3,2065.172580562149,3.3874924715022185
737102,220079,502539799.3926972,Sikkim,2022,3,top,transaction,pincodes,india,2022-Q3,2283.451848621164,-0.7228377772516384
737132,197652,331337450.51434785,Sikkim,2022,3,top,transaction,pincodes,india,2022-Q3,1676.3678106689933,-0.10190431617737272
737134,163633,335841461.2357317,Sikkim,2022,3,top,transaction,pincodes,india,2022-Q3,2052.4066736888753,-0.17211563758525084
737135,149546,295234865.0724051,Sikkim,2022,3,top,transaction,pincodes,india,2022-Q3,1974.2077024621528,-0.08608899182927654
737126,128076,292427304.6874075,Sikkim,2022,3,top,transaction,pincodes,india,2022-Q3,2283.232648485333,-0.143567865405962
737136,114055,153227044.6228934,Sikkim,2022,3,top,transaction,pincodes,india,2022-Q3,1343.4487275690974,-0.10947406227552392
737120,111320,356886543.93965816,Sikkim,2022,3,top,transaction,pincodes,india,2022-Q3,3205.951706249175,-0.02397965893647802
737113,93501,256543284.505756,Sikkim,2022,3,top,transaction,pincodes,india,2022-Q3,2743.749099001679,-0.16007006827164927
737121,76971,161156891.80198145,Sikkim,2022,3,top,transaction,pincodes,india,2022-Q3,2093.7351963984024,-0.17678955305290855
east,2227237,4615052808.218626,Sikkim,2022,4,top,transaction,districts,india,2022-Q4,2072.0977642786224,27.93605383845864
south,410951,731151545.284701,Sikkim,2022,4,top,transaction,districts,india,2022-Q4,1779.1696462223015,-0.8154884280388661
west,222875,569473212.1510196,Sikkim,2022,4,top,transaction,districts,india,2022-Q4,2555.1237785800095,-0.45766040233507155
north,197276,542707823.7654651,Sikkim,2022,4,top,transaction,districts,india,2022-Q4,2751.007845685563,-0.11485810431856425
737132,828709,1491008376.2351952,Sikkim,2022,4,top,transaction,pincodes,india,2022-Q4,1799.194139601712,3.2007593422413265
737101,738136,1658113932.006267,Sikkim,2022,4,top,transaction,pincodes,india,2022-Q4,2246.3528834879576,-0.1092940947908132
737102,228431,481473592.9059185,Sikkim,2022,4,top,transaction,pincodes,india,2022-Q4,2107.741912901132,-0.6905299294438965
737134,172812,356768812.7225659,Sikkim,2022,4,top,transaction,pincodes,india,2022-Q4,2064.4909654570624,-0.24348271469283944
737135,160013,304128893.56955755,Sikkim,2022,4,top,transaction,pincodes,india,2022-Q4,1900.6511569032364,-0.07406314376316459
737126,121174,264761199.2436604,Sikkim,2022,4,top,transaction,pincodes,india,2022-Q4,2184.9670659024246,-0.2427240286726704
737136,117743,148922707.33542886,Sikkim,2022,4,top,transaction,pincodes,india,2022-Q4,1264.811558525168,-0.028314654958984553
737120,116909,340515167.47704965,Sikkim,2022,4,top,transaction,pincodes,india,2022-Q4,2912.651442378685,-0.007083223631128788
737113,104360,298706697.6740028,Sikkim,2022,4,top,transaction,pincodes,india,2022-Q4,2862.271920985079,-0.10733989684284362
737103,87881,235914155.2068016,Sikkim,2022,4,top,transaction,pincodes,india,2022-Q4,2684.472812175574,-0.1579053277117669
east,2050840,4070142377.0,Sikkim,2023,1,top,transaction,districts,india,2023-Q1,1984.62209484894,22.336557390107078
south,686864,1130114141.0,Sikkim,2023,1,top,transaction,districts,india,2023-Q1,1645.3244616110321,-0.665081625090207
west,368967,853504549.0,Sikkim,2023,1,top,transaction,districts,india,2023-Q1,2313.227331983619,-0.4628237904446877
north,289457,708806955.0,Sikkim,2023,1,top,transaction,districts,india,2023-Q1,2448.746981416929,-0.21549352652134202
737101,641677,1331757197.0,Sikkim,2023,1,top,transaction,pincodes,india,2023-Q1,2075.4323390116833,1.2168301336640677
737102,377288,724417237.0,Sikkim,2023,1,top,transaction,pincodes,india,2023-Q1,1920.064346069846,-0.4120281699359647
737132,319188,504003660.0,Sikkim,2023,1,top,transaction,pincodes,india,2023-Q1,1579.0181961727885,-0.15399376603549542
737134,285312,536369515.0,Sikkim,2023,1,top,transaction,pincodes,india,2023-Q1,1879.9402583838043,-0.10613180946652134
737135,279222,510099734.0,Sikkim,2023,1,top,transaction,pincodes,india,2023-Q1,1826.8608275852189,-0.021345053835800765
737136,200108,243821971.0,Sikkim,2023,1,top,transaction,pincodes,india,2023-Q1,1218.4518909788715,-0.2833372728509931
737126,193529,377774187.0,Sikkim,2023,1,top,transaction,pincodes,india,2023-Q1,1952.0288277209102,-0.03287724628700506
737113,167423,427052065.0,Sikkim,2023,1,top,transaction,pincodes,india,2023-Q1,2550.7371448367307,-0.13489451193361202
737120,158663,411542568.0,Sikkim,2023,1,top,transaction,pincodes,india,2023-Q1,2593.8156217895794,-0.05232256022171389
737121,140021,275800527.0,Sikkim,2023,1,top,transaction,pincodes,india,2023-Q1,1969.7083080395084,-0.11749431184334092
east,2681672,5266694395.0,Sikkim,2023,2,top,transaction,districts,india,2023-Q2,1963.9591997082416,18.151927210918362
south,866355,1313893353.0,Sikkim,2023,2,top,transaction,districts,india,2023-Q2,1516.576176047925,-0.6769347630881033
west,468073,1009668241.0,Sikkim,2023,2,top,transaction,districts,india,2023-Q2,2157.074304649061,-0.4597214767618355
north,396867,990094447.0,Sikkim,2023,2,top,transaction,districts,india,2023-Q2,2494.7764540765547,-0.15212584361840997
737101,899962,1922355312.0,Sikkim,2023,2,top,transaction,pincodes,india,2023-Q2,2136.040535044813,1.267666497844366
737102,508420,942635529.0,Sikkim,2023,2,top,transaction,pincodes,india,2023-Q2,1854.048874945911,-0.43506503607930114
737132,384514,555575639.0,Sikkim,2023,2,top,transaction,pincodes,india,2023-Q2,1444.8775311172026,-0.24370795798749068
737134,347058,611304737.0,Sikkim,2023,2,top,transaction,pincodes,india,2023-Q2,1761.390709910159,-0.09741127761277868
737135,340788,593081155.0,Sikkim,2023,2,top,transaction,pincodes,india,2023-Q2,1740.3228840217378,-0.0180661445637329
737126,255818,454894848.0,Sikkim,2023,2,top,transaction,pincodes,india,2023-Q2,1778.1971870626774,-0.24933389673345308
737136,230648,252625813.0,Sikkim,2023,2,top,transaction,pincodes,india,2023-Q2,1095.2872472338802,-0.09839026182676747
737120,224729,621970853.0,Sikkim,2023,2,top,transaction,pincodes,india,2023-Q2,2767.6483809388196,-0.02566248135687277
737113,223355,544315243.0,Sikkim,2023,2,top,transaction,pincodes,india,2023-Q2,2436.9960063575923,-0.006114030676948712
737103,188485,483131676.0,Sikkim,2023,2,top,transaction,pincodes,india,2023-Q2,2563.236735018702,-0.15611918246737255
east,2877345,4826863273.0,Sikkim,2023,3,top,transaction,districts,india,2023-Q3,1677.5406748234918,14.265644480993183
south,981509,1367211496.0,Sikkim,2023,3,top,transaction,districts,india,2023-Q3,1392.9688836271496,-0.6588837973896075
west,518786,961549678.0,Sikkim,2023,3,top,transaction,districts,india,2023-Q3,1853.4611149876828,-0.47144040451997893
north,427297,951612974.0,Sikkim,2023,3,top,transaction,districts,india,2023-Q3,2227.052785299218,-0.1763520989386761
737101,848485,1395615692.0,Sikkim,2023,3,top,transaction,pincodes,india,2023-Q3,1644.832486137056,0.985703152608139
737102,570454,1029927288.0,Sikkim,2023,3,top,transaction,pincodes,india,2023-Q3,1805.4519523046556,-0.327679334342976
737132,456439,589245307.0,Sikkim,2023,3,top,transaction,pincodes,india,2023-Q3,1290.961786788596,-0.19986712337892276
737134,413304,658114020.0,Sikkim,2023,3,top,transaction,pincodes,india,2023-Q3,1592.3243423726844,-0.09450331807755252
737135,394048,604907039.0,Sikkim,2023,3,top,transaction,pincodes,india,2023-Q3,1535.1100348180933,-0.04659040318990382
737126,292086,463665448.0,Sikkim,2023,3,top,transaction,pincodes,india,2023-Q3,1587.4278397458284,-0.2587552785447458
737136,259427,279557517.0,Sikkim,2023,3,top,transaction,pincodes,india,2023-Q3,1077.5960751964908,-0.11181295919694889
737120,236059,601363381.0,Sikkim,2023,3,top,transaction,pincodes,india,2023-Q3,2547.513041231218,-0.09007543547895935
737113,234212,465812365.0,Sikkim,2023,3,top,transaction,pincodes,india,2023-Q3,1988.8492690383073,-0.007824315107663793
737121,201103,333870334.0,Sikkim,2023,3,top,transaction,pincodes,india,2023-Q3,1660.1956907654287,-0.141363380185473
east,2941915,5169011224.0,Sikkim,2023,4,top,transaction,districts,india,2023-Q4,1757.0226277781649,13.628896635057657
south,992717,1473748906.0,Sikkim,2023,4,top,transaction,districts,india,2023-Q4,1484.5609634971497,-0.6625609509452177
west,559933,1099388405.0,Sikkim,2023,4,top,transaction,districts,india,2023-Q4,1963.428490551548,-0.43595909005285494
north,362759,848459936.0,Sikkim,2023,4,top,transaction,districts,india,2023-Q4,2338.908024335716,-0.35213855943478956
737101,939710,1604243292.0,Sikkim,2023,4,top,transaction,pincodes,india,2023-Q4,1707.168479637335,1.5904526145457454
737102,565582,1049169289.0,Sikkim,2023,4,top,transaction,pincodes,india,2023-Q4,1855.0259537962665,-0.3981313383916315
737135,415103,658591882.0,Sikkim,2023,4,top,transaction,pincodes,india,2023-Q4,1586.5746140114622,-0.2660604474682716
737132,386823,531473361.0,Sikkim,2023,4,top,transaction,pincodes,india,2023-Q4,1373.9445715482275,-0.06812766951816773
737134,386492,670286042.0,Sikkim,2023,4,top,transaction,pincodes,india,2023-Q4,1734.2818014344411,-0.0008556885190383889
737126,317409,540333408.0,Sikkim,2023,4,top,transaction,pincodes,india,2023-Q4,1702.3254161035131,-0.17874367386647072
737113,266277,557826477.0,Sikkim,2023,4,top,transaction,pincodes,india,2023-Q4,2094.9104766840546,-0.16109184049601621
737136,252476,283414755.0,Sikkim,2023,4,top,transaction,pincodes,india,2023-Q4,1122.5413702688572,-0.05182948583617808
737121,207425,374075697.0,Sikkim,2023,4,top,transaction,pincodes,india,2023-Q4,1803.426284199108,-0.17843676230612016
737103,205395,439759462.0,Sikkim,2023,4,top,transaction,pincodes,india,2023-Q4,2141.0426836096303,-0.009786669880679777
east,3488191,5716197803.0,Sikkim,2024,1,top,transaction,districts,india,2024-Q1,1638.7284420491883,15.982842815063659
south,1210994,1648548570.0,Sikkim,2024,1,top,transaction,districts,india,2024-Q1,1361.3185284155,-0.6528303639336264
west,638357,1126104223.0,Sikkim,2024,1,top,transaction,districts,india,2024-Q1,1764.0665380030296,-0.4728652660541671
north,482604,964870927.0,Sikkim,2024,1,top,transaction,districts,india,2024-Q1,1999.3015536547564,-0.24399043168634482
737101,1102963,1807761881.0,Sikkim,2024,1,top,transaction,pincodes,india,2024-Q1,1639.0050083275685,1.28544106555271
737102,604724,1044762924.0,Sikkim,2024,1,top,transaction,pincodes,india,2024-Q1,1727.6690258696528,-0.4517277551468182
737134,521691,812928518.0,Sikkim,2024,1,top,transaction,pincodes,india,2024-Q1,1558.2567420177845,-0.137307267447629
737132,510406,648295180.0,Sikkim,2024,1,top,transaction,pincodes,india,2024-Q1,1270.1558759105496,-0.021631578846481925
737135,498892,740595841.0,Sikkim,2024,1,top,transaction,pincodes,india,2024-Q1,1484.4812925442782,-0.022558512243194606
737126,361900,569288878.0,Sikkim,2024,1,top,transaction,pincodes,india,2024-Q1,1573.055755733628,-0.2745924969732928
737136,343313,359082266.0,Sikkim,2024,1,top,transaction,pincodes,india,2024-Q1,1045.9326212523265,-0.0513594915722575
737113,307993,563334036.0,Sikkim,2024,1,top,transaction,pincodes,india,2024-Q1,1829.048179666421,-0.10287987929382225
737120,248825,546853778.0,Sikkim,2024,1,top,transaction,pincodes,india,2024-Q1,2197.7445112026526,-0.19210826220076427
737121,235404,387557288.0,Sikkim,2024,1,top,transaction,pincodes,india,2024-Q1,1646.349628723386,-0.05393750627951377
east,4331593,6980034785.0,Sikkim,2024,2,top,transaction,districts,india,2024-Q2,1611.4244309195255,17.400677133778526
south,1459366,1811616156.0,Sikkim,2024,2,top,transaction,districts,india,2024-Q2,1241.3720451209635,-0.6630879216953209
west,827782,1370032747.0,Sikkim,2024,2,top,transaction,districts,india,2024-Q2,1655.0646752405826,-0.4327797139305698
north,569581,1134834467.0,Sikkim,2024,2,top,transaction,districts,india,2024-Q2,1992.4022518307318,-0.31191908014428915
737101,1406745,2438222316.0,Sikkim,2024,2,top,transaction,pincodes,india,2024-Q2,1733.2368808845954,1.4697891959177007
737102,762737,1282383130.0,Sikkim,2024,2,top,transaction,pincodes,india,2024-Q2,1681.2913625535407,-0.45780009880966344
737134,617339,866410153.0,Sikkim,2024,2,top,transaction,pincodes,india,2024-Q2,1403.4592873607533,-0.19062665112614174
737132,607429,700534404.0,Sikkim,2024,2,top,transaction,pincodes,india,2024-Q2,1153.2778382329457,-0.01605276841411285
737135,589876,817591527.0,Sikkim,2024,2,top,transaction,pincodes,india,2024-Q2,1386.0396540967931,-0.02889720444693944
