name,count,state,year,quarter,level,country,date,growth
602105,82779,Tamil-Nadu,2020,2,pincodes,india,2020-Q2,-0.010613503531858415
600003,77789,Tamil-Nadu,2020,2,pincodes,india,2020-Q2,-0.06028098913975766
635126,73063,Tamil-Nadu,2020,2,pincodes,india,2020-Q2,-0.060754091195413196
600056,72281,Tamil-Nadu,2020,2,pincodes,india,2020-Q2,-0.010703091852237057
600053,67058,Tamil-Nadu,2020,2,pincodes,india,2020-Q2,-0.07225965329754702
600116,65439,Tamil-Nadu,2020,2,pincodes,india,2020-Q2,-0.02414327895254853
600042,64796,Tamil-Nadu,2020,2,pincodes,india,2020-Q2,-0.0098259447729947
chennai,1566152,Tamil-Nadu,2020,3,districts,india,2020-Q3,23.170504352120503
thiruvallur,1260923,Tamil-Nadu,2020,3,districts,india,2020-Q3,-0.1948910450582063
coimbatore,1073680,Tamil-Nadu,2020,3,districts,india,2020-Q3,-0.14849677577457143
chengalpattu,1064263,Tamil-Nadu,2020,3,districts,india,2020-Q3,-0.008770769689292912
kancheepuram,744437,Tamil-Nadu,2020,3,districts,india,2020-Q3,-0.3005140646625881
tiruppur,625391,Tamil-Nadu,2020,3,districts,india,2020-Q3,-0.15991413645479735
salem,564858,Tamil-Nadu,2020,3,districts,india,2020-Q3,-0.09679224677042042
madurai,516447,Tamil-Nadu,2020,3,districts,india,2020-Q3,-0.08570472578949051
krishnagiri,480568,Tamil-Nadu,2020,3,districts,india,2020-Q3,-0.0694727629359837
tiruchirappalli,433221,Tamil-Nadu,2020,3,districts,india,2020-Q3,-0.0985229977859533
641602,107812,Tamil-Nadu,2020,3,pincodes,india,2020-Q3,-0.7511385643816897
635109,97699,Tamil-Nadu,2020,3,pincodes,india,2020-Q3,-0.09380217415501058
602105,90254,Tamil-Nadu,2020,3,pincodes,india,2020-Q3,-0.0762034411815884
600100,90250,Tamil-Nadu,2020,3,pincodes,india,2020-Q3,-4.43193653466567e-05
600003,81870,Tamil-Nadu,2020,3,pincodes,india,2020-Q3,-0.09285318559556788
635126,80964,Tamil-Nadu,2020,3,pincodes,india,2020-Q3,-0.011066324661047955
600056,78968,Tamil-Nadu,2020,3,pincodes,india,2020-Q3,-0.024652932167383068
600053,73528,Tamil-Nadu,2020,3,pincodes,india,2020-Q3,-0.06888866376253677
600116,71557,Tamil-Nadu,2020,3,pincodes,india,2020-Q3,-0.026806114677401793
600042,69297,Tamil-Nadu,2020,3,pincodes,india,2020-Q3,-0.031583213382338604
chennai,1731527,Tamil-Nadu,2020,4,districts,india,2020-Q4,23.98704128605856
thiruvallur,1408348,Tamil-Nadu,2020,4,districts,india,2020-Q4,-0.1866439275853048
coimbatore,1205249,Tamil-Nadu,2020,4,districts,india,2020-Q4,-0.14421080585196278
chengalpattu,1170720,Tamil-Nadu,2020,4,districts,india,2020-Q4,-0.028648851814023546
kancheepuram,829207,Tamil-Nadu,2020,4,districts,india,2020-Q4,-0.2917119379527129
tiruppur,710489,Tamil-Nadu,2020,4,districts,india,2020-Q4,-0.14317052316249135
salem,638883,Tamil-Nadu,2020,4,districts,india,2020-Q4,-0.1007841078468491
madurai,582252,Tamil-Nadu,2020,4,districts,india,2020-Q4,-0.08864064312244968
krishnagiri,545815,Tamil-Nadu,2020,4,districts,india,2020-Q4,-0.062579432960299
tiruchirappalli,487716,Tamil-Nadu,2020,4,districts,india,2020-Q4,-0.10644449126535549
641602,121857,Tamil-Nadu,2020,4,pincodes,india,2020-Q4,-0.7501476268976207
635109,110280,Tamil-Nadu,2020,4,pincodes,india,2020-Q4,-0.09500480070902784
602105,100634,Tamil-Nadu,2020,4,pincodes,india,2020-Q4,-0.08746826260427998
600100,98526,Tamil-Nadu,2020,4,pincodes,india,2020-Q4,-0.020947194785062684
635126,90075,Tamil-Nadu,2020,4,pincodes,india,2020-Q4,-0.0857743133792096
600003,87638,Tamil-Nadu,2020,4,pincodes,india,2020-Q4,-0.0270552317513183
600056,87572,Tamil-Nadu,2020,4,pincodes,india,2020-Q4,-0.0007530979711997121
600053,81716,Tamil-Nadu,2020,4,pincodes,india,2020-Q4,-0.06687068926140771
600116,79368,Tamil-Nadu,2020,4,pincodes,india,2020-Q4,-0.02873366293014834
600042,75433,Tamil-Nadu,2020,4,pincodes,india,2020-Q4,-0.04957917548634205
chennai,1865001,Tamil-Nadu,2021,1,districts,india,2021-Q1,23.723940450465978
thiruvallur,1522407,Tamil-Nadu,2021,1,districts,india,2021-Q1,-0.18369641624857036
coimbatore,1304141,Tamil-Nadu,2021,1,districts,india,2021-Q1,-0.14336902024228737
chengalpattu,1259678,Tamil-Nadu,2021,1,districts,india,2021-Q1,-0.03409370612533458
kancheepuram,895950,Tamil-Nadu,2021,1,districts,india,2021-Q1,-0.2887468067236231
tiruppur,772074,Tamil-Nadu,2021,1,districts,india,2021-Q1,-0.13826217980914113
salem,693137,Tamil-Nadu,2021,1,districts,india,2021-Q1,-0.10224019977359688
madurai,630685,Tamil-Nadu,2021,1,districts,india,2021-Q1,-0.09010051403979302
krishnagiri,592655,Tamil-Nadu,2021,1,districts,india,2021-Q1,-0.060299515606047405
tiruchirappalli,527667,Tamil-Nadu,2021,1,districts,india,2021-Q1,-0.1096557018838954
641602,132560,Tamil-Nadu,2021,1,pincodes,india,2021-Q1,-0.7487809546551139
635109,119256,Tamil-Nadu,2021,1,pincodes,india,2021-Q1,-0.10036210018105007
602105,109002,Tamil-Nadu,2021,1,pincodes,india,2021-Q1,-0.0859830951901791
600100,105601,Tamil-Nadu,2021,1,pincodes,india,2021-Q1,-0.031201262362158477
635126,97362,Tamil-Nadu,2021,1,pincodes,india,2021-Q1,-0.07802009450668079
600056,94311,Tamil-Nadu,2021,1,pincodes,india,2021-Q1,-0.031336661120354936
600003,93539,Tamil-Nadu,2021,1,pincodes,india,2021-Q1,-0.008185683536384936
600053,88146,Tamil-Nadu,2021,1,pincodes,india,2021-Q1,-0.057655095735468675
600116,85493,Tamil-Nadu,2021,1,pincodes,india,2021-Q1,-0.030097792299140114
600042,80853,Tamil-Nadu,2021,1,pincodes,india,2021-Q1,-0.054273449288245845
chennai,1988355,Tamil-Nadu,2021,2,districts,india,2021-Q2,23.59222292308263
thiruvallur,1626966,Tamil-Nadu,2021,2,districts,india,2021-Q2,-0.18175275541842373
coimbatore,1393621,Tamil-Nadu,2021,2,districts,india,2021-Q2,-0.14342340282464416
chengalpattu,1344163,Tamil-Nadu,2021,2,districts,india,2021-Q2,-0.03548884524558682
kancheepuram,957182,Tamil-Nadu,2021,2,districts,india,2021-Q2,-0.28789737554150796
tiruppur,828168,Tamil-Nadu,2021,2,districts,india,2021-Q2,-0.13478523415609567
salem,742566,Tamil-Nadu,2021,2,districts,india,2021-Q2,-0.10336308575071729
madurai,675035,Tamil-Nadu,2021,2,districts,india,2021-Q2,-0.09094275795013507
krishnagiri,635191,Tamil-Nadu,2021,2,districts,india,2021-Q2,-0.05902508758805103
tiruchirappalli,565156,Tamil-Nadu,2021,2,districts,india,2021-Q2,-0.11025817431292317
641602,141899,Tamil-Nadu,2021,2,pincodes,india,2021-Q2,-0.7489206519969707
635109,127444,Tamil-Nadu,2021,2,pincodes,india,2021-Q2,-0.10186823022008606
602105,116613,Tamil-Nadu,2021,2,pincodes,india,2021-Q2,-0.08498634694454033
600100,112485,Tamil-Nadu,2021,2,pincodes,india,2021-Q2,-0.03539914074760109
635126,103999,Tamil-Nadu,2021,2,pincodes,india,2021-Q2,-0.07544116993376893
600056,100579,Tamil-Nadu,2021,2,pincodes,india,2021-Q2,-0.03288493158588068
600003,99585,Tamil-Nadu,2021,2,pincodes,india,2021-Q2,-0.009882778711261753
600053,94042,Tamil-Nadu,2021,2,pincodes,india,2021-Q2,-0.055660993121454005
600116,91189,Tamil-Nadu,2021,2,pincodes,india,2021-Q2,-0.030337508772676047
600042,86035,Tamil-Nadu,2021,2,pincodes,india,2021-Q2,-0.056519974996984246
chennai,2124347,Tamil-Nadu,2021,3,districts,india,2021-Q3,23.691660370779335
thiruvallur,1744228,Tamil-Nadu,2021,3,districts,india,2021-Q3,-0.1789345149356485
coimbatore,1494350,Tamil-Nadu,2021,3,districts,india,2021-Q3,-0.14325994078755755
chengalpattu,1438295,Tamil-Nadu,2021,3,districts,india,2021-Q3,-0.03751129253521601
kancheepuram,1025651,Tamil-Nadu,2021,3,districts,india,2021-Q3,-0.2868980285685482
tiruppur,891753,Tamil-Nadu,2021,3,districts,india,2021-Q3,-0.13054928040824798
salem,798213,Tamil-Nadu,2021,3,districts,india,2021-Q3,-0.10489451675520012
madurai,725021,Tamil-Nadu,2021,3,districts,india,2021-Q3,-0.0916948233115722
krishnagiri,683549,Tamil-Nadu,2021,3,districts,india,2021-Q3,-0.05720110176119042
tiruchirappalli,607438,Tamil-Nadu,2021,3,districts,india,2021-Q3,-0.11134680908025618
641602,152392,Tamil-Nadu,2021,3,pincodes,india,2021-Q3,-0.7491233673230848
635109,136599,Tamil-Nadu,2021,3,pincodes,india,2021-Q3,-0.10363404903144524
602105,125331,Tamil-Nadu,2021,3,pincodes,india,2021-Q3,-0.08248962291085582
600100,120046,Tamil-Nadu,2021,3,pincodes,india,2021-Q3,-0.04216833824033961
635126,111400,Tamil-Nadu,2021,3,pincodes,india,2021-Q3,-0.07202239141662359
600056,107501,Tamil-Nadu,2021,3,pincodes,india,2021-Q3,-0.03500000000000003
600003,106261,Tamil-Nadu,2021,3,pincodes,india,2021-Q3,-0.011534776420684456
600053,100637,Tamil-Nadu,2021,3,pincodes,india,2021-Q3,-0.05292628527870058
600116,97574,Tamil-Nadu,2021,3,pincodes,india,2021-Q3,-0.03043612190347489
600042,91756,Tamil-Nadu,2021,3,pincodes,india,2021-Q3,-0.05962653985692912
chennai,2261346,Tamil-Nadu,2021,4,districts,india,2021-Q4,23.645211212345785
thiruvallur,1860992,Tamil-Nadu,2021,4,districts,india,2021-Q4,-0.17704234557648413
coimbatore,1594082,Tamil-Nadu,2021,4,districts,india,2021-Q4,-0.14342350746268662
chengalpattu,1532535,Tamil-Nadu,2021,4,districts,india,2021-Q4,-0.038609682563381265
kancheepuram,1094222,Tamil-Nadu,2021,4,districts,india,2021-Q4,-0.2860052135840291
tiruppur,954674,Tamil-Nadu,2021,4,districts,india,2021-Q4,-0.12753170745972942
salem,853064,Tamil-Nadu,2021,4,districts,india,2021-Q4,-0.1064342382844824
madurai,774490,Tamil-Nadu,2021,4,districts,india,2021-Q4,-0.09210797783050273
krishnagiri,731018,Tamil-Nadu,2021,4,districts,india,2021-Q4,-0.05612984028199197
tiruchirappalli,649095,Tamil-Nadu,2021,4,districts,india,2021-Q4,-0.11206700792593338
641602,162911,Tamil-Nadu,2021,4,pincodes,india,2021-Q4,-0.7490182484844283
635109,145634,Tamil-Nadu,2021,4,pincodes,india,2021-Q4,-0.10605177059867044
602105,133972,Tamil-Nadu,2021,4,pincodes,india,2021-Q4,-0.0800774544405839
600100,127705,Tamil-Nadu,2021,4,pincodes,india,2021-Q4,-0.04677843131400594
635126,118854,Tamil-Nadu,2021,4,pincodes,india,2021-Q4,-0.0693081711757566
600056,114499,Tamil-Nadu,2021,4,pincodes,india,2021-Q4,-0.036641593888299906
600003,113049,Tamil-Nadu,2021,4,pincodes,india,2021-Q4,-0.012663866059965612
600053,107237,Tamil-Nadu,2021,4,pincodes,india,2021-Q4,-0.05141133490787175
600116,103946,Tamil-Nadu,2021,4,pincodes,india,2021-Q4,-0.03068903456829264
600042,97578,Tamil-Nadu,2021,4,pincodes,india,2021-Q4,-0.061262578646605004
chennai,2388315,Tamil-Nadu,2022,1,districts,india,2022-Q1,23.475957695382156
thiruvallur,1970646,Tamil-Nadu,2022,1,districts,india,2022-Q1,-0.17488019796383647
coimbatore,1687096,Tamil-Nadu,2022,1,districts,india,2022-Q1,-0.14388682695928134
chengalpattu,1621177,Tamil-Nadu,2022,1,districts,india,2022-Q1,-0.039072465348741314
kancheepuram,1158719,Tamil-Nadu,2022,1,districts,india,2022-Q1,-0.2852606470484099
tiruppur,1014036,Tamil-Nadu,2022,1,districts,india,2022-Q1,-0.12486461342223609
salem,905104,Tamil-Nadu,2022,1,districts,india,2022-Q1,-0.10742419401283587
madurai,820952,Tamil-Nadu,2022,1,districts,india,2022-Q1,-0.09297495094486374
krishnagiri,776101,Tamil-Nadu,2022,1,districts,india,2022-Q1,-0.05463291398279069
tiruchirappalli,688562,Tamil-Nadu,2022,1,districts,india,2022-Q1,-0.11279330911827201
641602,172812,Tamil-Nadu,2022,1,pincodes,india,2022-Q1,-0.7490247791774742
635109,154260,Tamil-Nadu,2022,1,pincodes,india,2022-Q1,-0.10735365599611135
602105,142269,Tamil-Nadu,2022,1,pincodes,india,2022-Q1,-0.07773239984441849
600100,134860,Tamil-Nadu,2022,1,pincodes,india,2022-Q1,-0.05207740266677918
635126,125806,Tamil-Nadu,2022,1,pincodes,india,2022-Q1,-0.0671362894853923
600056,121108,Tamil-Nadu,2022,1,pincodes,india,2022-Q1,-0.03734321097562909
600003,119226,Tamil-Nadu,2022,1,pincodes,india,2022-Q1,-0.015539848730059092
600053,113418,Tamil-Nadu,2022,1,pincodes,india,2022-Q1,-0.048714206632781476
600116,109830,Tamil-Nadu,2022,1,pincodes,india,2022-Q1,-0.031635190181452666
600042,102844,Tamil-Nadu,2022,1,pincodes,india,2022-Q1,-0.06360739324410447
chennai,2509588,Tamil-Nadu,2022,2,districts,india,2022-Q2,23.40189024153086
thiruvallur,2075274,Tamil-Nadu,2022,2,districts,india,2022-Q2,-0.17306187310427046
coimbatore,1775760,Tamil-Nadu,2022,2,districts,india,2022-Q2,-0.1443250385250333
chengalpattu,1704864,Tamil-Nadu,2022,2,districts,india,2022-Q2,-0.03992431409649955
kancheepuram,1220237,Tamil-Nadu,2022,2,districts,india,2022-Q2,-0.2842613838992436
tiruppur,1070480,Tamil-Nadu,2022,2,districts,india,2022-Q2,-0.1227277979605601
salem,954155,Tamil-Nadu,2022,2,districts,india,2022-Q2,-0.10866620581421416
madurai,864806,Tamil-Nadu,2022,2,districts,india,2022-Q2,-0.09364201833035513
krishnagiri,818552,Tamil-Nadu,2022,2,districts,india,2022-Q2,-0.05348482781109287
tiruchirappalli,725751,Tamil-Nadu,2022,2,districts,india,2022-Q2,-0.11337214984509236
641602,182250,Tamil-Nadu,2022,2,pincodes,india,2022-Q2,-0.7488808144942274
635109,162465,Tamil-Nadu,2022,2,pincodes,india,2022-Q2,-0.10855967078189299
602105,150085,Tamil-Nadu,2022,2,pincodes,india,2022-Q2,-0.07620102791370453
600100,141741,Tamil-Nadu,2022,2,pincodes,india,2022-Q2,-0.055595162741113424
635126,132473,Tamil-Nadu,2022,2,pincodes,india,2022-Q2,-0.06538686759653167
600056,127333,Tamil-Nadu,2022,2,pincodes,india,2022-Q2,-0.038800359318502675
600003,125101,Tamil-Nadu,2022,2,pincodes,india,2022-Q2,-0.017528841698538522
600053,119247,Tamil-Nadu,2022,2,pincodes,india,2022-Q2,-0.046794190294242255
600116,115418,Tamil-Nadu,2022,2,pincodes,india,2022-Q2,-0.032109822469328364
600042,107903,Tamil-Nadu,2022,2,pincodes,india,2022-Q2,-0.06511116117070126
chennai,2635738,Tamil-Nadu,2022,3,districts,india,2022-Q3,23.42692047487095
thiruvallur,2183990,Tamil-Nadu,2022,3,districts,india,2022-Q3,-0.17139336307326447
coimbatore,1867655,Tamil-Nadu,2022,3,districts,india,2022-Q3,-0.14484269616619128
chengalpattu,1791530,Tamil-Nadu,2022,3,districts,india,2022-Q3,-0.040759669210855276
kancheepuram,1284243,Tamil-Nadu,2022,3,districts,india,2022-Q3,-0.28315852930177
tiruppur,1128474,Tamil-Nadu,2022,3,districts,india,2022-Q3,-0.12129246567822449
salem,1005031,Tamil-Nadu,2022,3,districts,india,2022-Q3,-0.10938931690052234
madurai,910111,Tamil-Nadu,2022,3,districts,india,2022-Q3,-0.09444484796986363
krishnagiri,862231,Tamil-Nadu,2022,3,districts,india,2022-Q3,-0.05260896747759336
tiruchirappalli,763327,Tamil-Nadu,2022,3,districts,india,2022-Q3,-0.11470707965730764
641602,192242,Tamil-Nadu,2022,3,pincodes,india,2022-Q3,-0.7481524955883914
635109,170986,Tamil-Nadu,2022,3,pincodes,india,2022-Q3,-0.11056897036027502
602105,158440,Tamil-Nadu,2022,3,pincodes,india,2022-Q3,-0.07337442831576857
600100,148795,Tamil-Nadu,2022,3,pincodes,india,2022-Q3,-0.06087477909618788
635126,139569,Tamil-Nadu,2022,3,pincodes,india,2022-Q3,-0.06200477166571461
600056,133858,Tamil-Nadu,2022,3,pincodes,india,2022-Q3,-0.040918828679721186
600003,131177,Tamil-Nadu,2022,3,pincodes,india,2022-Q3,-0.020028687116197763
600053,125379,Tamil-Nadu,2022,3,pincodes,india,2022-Q3,-0.044199821615069745
600116,121335,Tamil-Nadu,2022,3,pincodes,india,2022-Q3,-0.03225420524968292
600042,113181,Tamil-Nadu,2022,3,pincodes,india,2022-Q3,-0.06720237359376935
chennai,2763151,Tamil-Nadu,2022,4,districts,india,2022-Q4,23.413558812874953
thiruvallur,2290089,Tamil-Nadu,2022,4,districts,india,2022-Q4,-0.17120381767047843
coimbatore,1955681,Tamil-Nadu,2022,4,districts,india,2022-Q4,-0.14602401915384078
chengalpattu,1876163,Tamil-Nadu,2022,4,districts,india,2022-Q4,-0.040660005389427045
kancheepuram,1346845,Tamil-Nadu,2022,4,districts,india,2022-Q4,-0.28212793877717446
tiruppur,1183174,Tamil-Nadu,2022,4,districts,india,2022-Q4,-0.12152177867534864
salem,1052099,Tamil-Nadu,2022,4,districts,india,2022-Q4,-0.11078252226637841
madurai,953739,Tamil-Nadu,2022,4,districts,india,2022-Q4,-0.0934893009117963
krishnagiri,902906,Tamil-Nadu,2022,4,districts,india,2022-Q4,-0.05329864879175539
tiruchirappalli,798742,Tamil-Nadu,2022,4,districts,india,2022-Q4,-0.11536527611955172
641602,202276,Tamil-Nadu,2022,4,pincodes,india,2022-Q4,-0.7467567750287327
635109,179344,Tamil-Nadu,2022,4,pincodes,india,2022-Q4,-0.11336985109454412
602105,166520,Tamil-Nadu,2022,4,pincodes,india,2022-Q4,-0.07150504059238116
600100,155909,Tamil-Nadu,2022,4,pincodes,india,2022-Q4,-0.0637220754263752
635126,146590,Tamil-Nadu,2022,4,pincodes,india,2022-Q4,-0.05977204651431278
600056,140407,Tamil-Nadu,2022,4,pincodes,india,2022-Q4,-0.04217886622552702
600003,137459,Tamil-Nadu,2022,4,pincodes,india,2022-Q4,-0.020996104182839925
600053,131493,Tamil-Nadu,2022,4,pincodes,india,2022-Q4,-0.043402032606086216
600116,127254,Tamil-Nadu,2022,4,pincodes,india,2022-Q4,-0.032237457507243716
600042,118508,Tamil-Nadu,2022,4,pincodes,india,2022-Q4,-0.06872868436355639
chennai,2885933,Tamil-Nadu,2023,1,districts,india,2023-Q1,23.352220947109057
thiruvallur,2393917,Tamil-Nadu,2023,1,districts,india,2023-Q1,-0.17048767244423202
coimbatore,2042019,Tamil-Nadu,2023,1,districts,india,2023-Q1,-0.14699674215939817
chengalpattu,1959401,Tamil-Nadu,2023,1,districts,india,2023-Q1,-0.04045897712019331
kancheepuram,1408216,Tamil-Nadu,2023,1,districts,india,2023-Q1,-0.28130280631682847
tiruppur,1237941,Tamil-Nadu,2023,1,districts,india,2023-Q1,-0.12091539934214635
salem,1100202,Tamil-Nadu,2023,1,districts,india,2023-Q1,-0.11126459176972081
madurai,996514,Tamil-Nadu,2023,1,districts,india,2023-Q1,-0.0942445114624405
krishnagiri,944553,Tamil-Nadu,2023,1,districts,india,2023-Q1,-0.0521427696951573
tiruchirappalli,834366,Tamil-Nadu,2023,1,districts,india,2023-Q1,-0.11665517975169204
641602,211679,Tamil-Nadu,2023,1,pincodes,india,2023-Q1,-0.746299585553582
635109,187515,Tamil-Nadu,2023,1,pincodes,india,2023-Q1,-0.11415397842960329
602105,174479,Tamil-Nadu,2023,1,pincodes,india,2023-Q1,-0.06951977175159318
600100,162700,Tamil-Nadu,2023,1,pincodes,india,2023-Q1,-0.06750955702405448
635126,153358,Tamil-Nadu,2023,1,pincodes,india,2023-Q1,-0.05741856177012905
600056,146708,Tamil-Nadu,2023,1,pincodes,india,2023-Q1,-0.043362589496472315
600003,143494,Tamil-Nadu,2023,1,pincodes,india,2023-Q1,-0.021907462442402603
600053,137388,Tamil-Nadu,2023,1,pincodes,india,2023-Q1,-0.042552301838404416
600116,132880,Tamil-Nadu,2023,1,pincodes,india,2023-Q1,-0.03281218155879695
600042,123688,Tamil-Nadu,2023,1,pincodes,india,2023-Q1,-0.06917519566526187
chennai,2987502,Tamil-Nadu,2023,2,districts,india,2023-Q2,23.15353146626997
thiruvallur,2484893,Tamil-Nadu,2023,2,districts,india,2023-Q2,-0.16823720954831156
coimbatore,2118883,Tamil-Nadu,2023,2,districts,india,2023-Q2,-0.14729406859772232
chengalpattu,2031529,Tamil-Nadu,2023,2,districts,india,2023-Q2,-0.04122643864715514
kancheepuram,1461910,Tamil-Nadu,2023,2,districts,india,2023-Q2,-0.2803893028354505
tiruppur,1289806,Tamil-Nadu,2023,2,districts,india,2023-Q2,-0.11772544137464003
salem,1144842,Tamil-Nadu,2023,2,districts,india,2023-Q2,-0.11239209617570389
madurai,1035842,Tamil-Nadu,2023,2,districts,india,2023-Q2,-0.09520964464965476
krishnagiri,983032,Tamil-Nadu,2023,2,districts,india,2023-Q2,-0.0509826788255352
tiruchirappalli,868289,Tamil-Nadu,2023,2,districts,india,2023-Q2,-0.11672356545870333
641602,220199,Tamil-Nadu,2023,2,pincodes,india,2023-Q2,-0.746398952422523
635109,194551,Tamil-Nadu,2023,2,pincodes,india,2023-Q2,-0.11647645992942746
602105,181447,Tamil-Nadu,2023,2,pincodes,india,2023-Q2,-0.06735508941100277
600100,168451,Tamil-Nadu,2023,2,pincodes,india,2023-Q2,-0.07162422084685882
635126,159122,Tamil-Nadu,2023,2,pincodes,india,2023-Q2,-0.05538109004992553
600056,152028,Tamil-Nadu,2023,2,pincodes,india,2023-Q2,-0.044582144518042766
600003,148553,Tamil-Nadu,2023,2,pincodes,india,2023-Q2,-0.02285763148893627
600053,142356,Tamil-Nadu,2023,2,pincodes,india,2023-Q2,-0.04171575128068772
600116,137703,Tamil-Nadu,2023,2,pincodes,india,2023-Q2,-0.03268566129983985
600042,127865,Tamil-Nadu,2023,2,pincodes,india,2023-Q2,-0.07144361415510192
chennai,3098864,Tamil-Nadu,2023,3,districts,india,2023-Q3,23.235435811207132
thiruvallur,2582607,Tamil-Nadu,2023,3,districts,india,2023-Q3,-0.16659556534265463
coimbatore,2200165,Tamil-Nadu,2023,3,districts,india,2023-Q3,-0.14808369992027437
chengalpattu,2109212,Tamil-Nadu,2023,3,districts,india,2023-Q3,-0.04133917228935102
kancheepuram,1519225,Tamil-Nadu,2023,3,districts,india,2023-Q3,-0.27971915577950435
tiruppur,1341973,Tamil-Nadu,2023,3,districts,india,2023-Q3,-0.11667264559232504
salem,1191010,Tamil-Nadu,2023,3,districts,india,2023-Q3,-0.11249332140065416
madurai,1076620,Tamil-Nadu,2023,3,districts,india,2023-Q3,-0.09604453363111976
krishnagiri,1023066,Tamil-Nadu,2023,3,districts,india,2023-Q3,-0.049742713306459074
tiruchirappalli,903048,Tamil-Nadu,2023,3,districts,india,2023-Q3,-0.11731207957257894
641602,228811,Tamil-Nadu,2023,3,pincodes,india,2023-Q3,-0.7466236567712901
635109,202156,Tamil-Nadu,2023,3,pincodes,india,2023-Q3,-0.11649352522387468
602105,188951,Tamil-Nadu,2023,3,pincodes,india,2023-Q3,-0.06532084133045768
600100,174659,Tamil-Nadu,2023,3,pincodes,india,2023-Q3,-0.0756386576413991
635126,165334,Tamil-Nadu,2023,3,pincodes,india,2023-Q3,-0.053389748023291106
600056,157776,Tamil-Nadu,2023,3,pincodes,india,2023-Q3,-0.04571352534868811
600003,153839,Tamil-Nadu,2023,3,pincodes,india,2023-Q3,-0.024953098063076773
600053,147707,Tamil-Nadu,2023,3,pincodes,india,2023-Q3,-0.03985985348318699
600116,142908,Tamil-Nadu,2023,3,pincodes,india,2023-Q3,-0.03248999708883127
