brand,count,percentage,registeredUsers,appOpens,state,year,quarter,source,category,country,date,growth
oppo,1600,0.0860400086040008,18596,0,Andaman-&-Nicobar-Islands,2019,1,aggregated,user,india,2019-Q1,-0.5321637426900585
realme,897,0.0482361798236179,18596,0,Andaman-&-Nicobar-Islands,2019,1,aggregated,user,india,2019-Q1,-0.43937499999999996
oneplus,855,0.0459776295977629,18596,0,Andaman-&-Nicobar-Islands,2019,1,aggregated,user,india,2019-Q1,-0.04682274247491636
motorola,561,0.0301677780167778,18596,0,Andaman-&-Nicobar-Islands,2019,1,aggregated,user,india,2019-Q1,-0.343859649122807
apple,515,0.0276941277694127,18596,0,Andaman-&-Nicobar-Islands,2019,1,aggregated,user,india,2019-Q1,-0.08199643493761144
huawei,515,0.0276941277694127,18596,0,Andaman-&-Nicobar-Islands,2019,1,aggregated,user,india,2019-Q1,0.0
lenovo,426,0.0229081522908152,18596,0,Andaman-&-Nicobar-Islands,2019,1,aggregated,user,india,2019-Q1,-0.17281553398058247
others,1664,0.0894816089481609,18596,0,Andaman-&-Nicobar-Islands,2019,1,aggregated,user,india,2019-Q1,2.9061032863849765
xiaomi,5296,0.2437071464727808,21731,52640,Andaman-&-Nicobar-Islands,2019,2,aggregated,user,india,2019-Q2,2.1826923076923075
samsung,4165,0.1916616814688693,21731,52640,Andaman-&-Nicobar-Islands,2019,2,aggregated,user,india,2019-Q2,-0.21355740181268879
vivo,4102,0.188762597211357,21731,52640,Andaman-&-Nicobar-Islands,2019,2,aggregated,user,india,2019-Q2,-0.015126050420168013
oppo,1905,0.0876627858819198,21731,52640,Andaman-&-Nicobar-Islands,2019,2,aggregated,user,india,2019-Q2,-0.5355923939541687
realme,1012,0.0465694169619437,21731,52640,Andaman-&-Nicobar-Islands,2019,2,aggregated,user,india,2019-Q2,-0.468766404199475
oneplus,950,0.0437163499148681,21731,52640,Andaman-&-Nicobar-Islands,2019,2,aggregated,user,india,2019-Q2,-0.06126482213438733
huawei,644,0.0296350835212369,21731,52640,Andaman-&-Nicobar-Islands,2019,2,aggregated,user,india,2019-Q2,-0.3221052631578948
motorola,630,0.028990842575123,21731,52640,Andaman-&-Nicobar-Islands,2019,2,aggregated,user,india,2019-Q2,-0.021739130434782594
apple,569,0.0261837927384841,21731,52640,Andaman-&-Nicobar-Islands,2019,2,aggregated,user,india,2019-Q2,-0.09682539682539681
lenovo,477,0.0219502093783074,21731,52640,Andaman-&-Nicobar-Islands,2019,2,aggregated,user,india,2019-Q2,-0.16168717047451675
others,1981,0.0911600938751092,21731,52640,Andaman-&-Nicobar-Islands,2019,2,aggregated,user,india,2019-Q2,3.153039832285115
xiaomi,5819,0.243157410889641,23931,171107,Andaman-&-Nicobar-Islands,2019,3,aggregated,user,india,2019-Q3,1.9374053508329125
vivo,4685,0.1957711754627888,23931,171107,Andaman-&-Nicobar-Islands,2019,3,aggregated,user,india,2019-Q3,-0.19487884516239906
samsung,4508,0.1883749112030421,23931,171107,Andaman-&-Nicobar-Islands,2019,3,aggregated,user,india,2019-Q3,-0.037780149413020325
oppo,2108,0.0880865822573231,23931,171107,Andaman-&-Nicobar-Islands,2019,3,aggregated,user,india,2019-Q3,-0.5323868677905945
realme,1158,0.0483891187163093,23931,171107,Andaman-&-Nicobar-Islands,2019,3,aggregated,user,india,2019-Q3,-0.4506641366223909
oneplus,1045,0.0436672098951151,23931,171107,Andaman-&-Nicobar-Islands,2019,3,aggregated,user,india,2019-Q3,-0.09758203799654575
huawei,725,0.0302954327023525,23931,171107,Andaman-&-Nicobar-Islands,2019,3,aggregated,user,india,2019-Q3,-0.30622009569377995
motorola,660,0.0275792904600727,23931,171107,Andaman-&-Nicobar-Islands,2019,3,aggregated,user,india,2019-Q3,-0.08965517241379306
apple,630,0.0263256863482512,23931,171107,Andaman-&-Nicobar-Islands,2019,3,aggregated,user,india,2019-Q3,-0.045454545454545414
lenovo,483,0.0201830262003259,23931,171107,Andaman-&-Nicobar-Islands,2019,3,aggregated,user,india,2019-Q3,-0.23333333333333328
others,2110,0.0881701558647779,23931,171107,Andaman-&-Nicobar-Islands,2019,3,aggregated,user,india,2019-Q3,3.3685300207039335
xiaomi,6259,0.2411016949152542,25960,177012,Andaman-&-Nicobar-Islands,2019,4,aggregated,user,india,2019-Q4,1.9663507109004739
vivo,5190,0.1999229583975346,25960,177012,Andaman-&-Nicobar-Islands,2019,4,aggregated,user,india,2019-Q4,-0.17079405655855573
samsung,4900,0.1887519260400616,25960,177012,Andaman-&-Nicobar-Islands,2019,4,aggregated,user,india,2019-Q4,-0.055876685934489356
oppo,2329,0.0897149460708782,25960,177012,Andaman-&-Nicobar-Islands,2019,4,aggregated,user,india,2019-Q4,-0.5246938775510204
realme,1329,0.0511941448382126,25960,177012,Andaman-&-Nicobar-Islands,2019,4,aggregated,user,india,2019-Q4,-0.42936882782310004
oneplus,1124,0.0432973805855161,25960,177012,Andaman-&-Nicobar-Islands,2019,4,aggregated,user,india,2019-Q4,-0.15425131677953352
huawei,798,0.0307395993836671,25960,177012,Andaman-&-Nicobar-Islands,2019,4,aggregated,user,india,2019-Q4,-0.2900355871886121
motorola,682,0.0262711864406779,25960,177012,Andaman-&-Nicobar-Islands,2019,4,aggregated,user,india,2019-Q4,-0.14536340852130325
apple,678,0.0261171032357473,25960,177012,Andaman-&-Nicobar-Islands,2019,4,aggregated,user,india,2019-Q4,-0.0058651026392961825
lenovo,488,0.0187981510015408,25960,177012,Andaman-&-Nicobar-Islands,2019,4,aggregated,user,india,2019-Q4,-0.2802359882005899
others,2183,0.084090909090909,25960,177012,Andaman-&-Nicobar-Islands,2019,4,aggregated,user,india,2019-Q4,3.4733606557377046
xiaomi,6803,0.2398124647490129,28368,193586,Andaman-&-Nicobar-Islands,2020,1,aggregated,user,india,2020-Q1,2.1163536417773705
vivo,5880,0.2072758037225042,28368,193586,Andaman-&-Nicobar-Islands,2020,1,aggregated,user,india,2020-Q1,-0.13567543730707043
samsung,5335,0.1880640157924422,28368,193586,Andaman-&-Nicobar-Islands,2020,1,aggregated,user,india,2020-Q1,-0.09268707482993199
oppo,2557,0.0901367738296672,28368,193586,Andaman-&-Nicobar-Islands,2020,1,aggregated,user,india,2020-Q1,-0.5207122774133084
realme,1511,0.0532642413987591,28368,193586,Andaman-&-Nicobar-Islands,2020,1,aggregated,user,india,2020-Q1,-0.409073132577239
oneplus,1184,0.0417371686407219,28368,193586,Andaman-&-Nicobar-Islands,2020,1,aggregated,user,india,2020-Q1,-0.2164129715420251
huawei,891,0.0314086294416243,28368,193586,Andaman-&-Nicobar-Islands,2020,1,aggregated,user,india,2020-Q1,-0.24746621621621623
apple,735,0.025909475465313,28368,193586,Andaman-&-Nicobar-Islands,2020,1,aggregated,user,india,2020-Q1,-0.17508417508417506
motorola,715,0.0252044557247602,28368,193586,Andaman-&-Nicobar-Islands,2020,1,aggregated,user,india,2020-Q1,-0.027210884353741527
lenovo,500,0.0176254935138183,28368,193586,Andaman-&-Nicobar-Islands,2020,1,aggregated,user,india,2020-Q1,-0.30069930069930073
others,2257,0.0795614777213762,28368,193586,Andaman-&-Nicobar-Islands,2020,1,aggregated,user,india,2020-Q1,3.5140000000000002
xiaomi,7805,0.2386120452461021,32710,305072,Andaman-&-Nicobar-Islands,2020,2,aggregated,user,india,2020-Q2,2.4581302614089497
vivo,7122,0.2177315805564047,32710,305072,Andaman-&-Nicobar-Islands,2020,2,aggregated,user,india,2020-Q2,-0.08750800768737987
samsung,6030,0.1843472944053806,32710,305072,Andaman-&-Nicobar-Islands,2020,2,aggregated,user,india,2020-Q2,-0.1533277169334457
oppo,2976,0.0909813512687251,32710,305072,Andaman-&-Nicobar-Islands,2020,2,aggregated,user,india,2020-Q2,-0.5064676616915422
realme,1761,0.0538367471721186,32710,305072,Andaman-&-Nicobar-Islands,2020,2,aggregated,user,india,2020-Q2,-0.4082661290322581
oneplus,1271,0.038856618771018,32710,305072,Andaman-&-Nicobar-Islands,2020,2,aggregated,user,india,2020-Q2,-0.2782509937535491
huawei,1005,0.0307245490675634,32710,305072,Andaman-&-Nicobar-Islands,2020,2,aggregated,user,india,2020-Q2,-0.20928402832415416
apple,792,0.0242127789666768,32710,305072,Andaman-&-Nicobar-Islands,2020,2,aggregated,user,india,2020-Q2,-0.21194029850746265
motorola,779,0.0238153469886884,32710,305072,Andaman-&-Nicobar-Islands,2020,2,aggregated,user,india,2020-Q2,-0.016414141414141437
lenovo,552,0.016875573219199,32710,305072,Andaman-&-Nicobar-Islands,2020,2,aggregated,user,india,2020-Q2,-0.29139922978177146
others,2617,0.0800061143381229,32710,305072,Andaman-&-Nicobar-Islands,2020,2,aggregated,user,india,2020-Q2,3.740942028985507
xiaomi,9794,0.2369420587879521,41335,515565,Andaman-&-Nicobar-Islands,2020,3,aggregated,user,india,2020-Q3,2.742453190676347
vivo,9556,0.2311842264424821,41335,515565,Andaman-&-Nicobar-Islands,2020,3,aggregated,user,india,2020-Q3,-0.024300592199305693
samsung,7572,0.1831861618483125,41335,515565,Andaman-&-Nicobar-Islands,2020,3,aggregated,user,india,2020-Q3,-0.20761825031393888
oppo,3730,0.0902382968428692,41335,515565,Andaman-&-Nicobar-Islands,2020,3,aggregated,user,india,2020-Q3,-0.5073956682514527
realme,2285,0.0552800290310874,41335,515565,Andaman-&-Nicobar-Islands,2020,3,aggregated,user,india,2020-Q3,-0.38739946380697055
oneplus,1440,0.0348373049473811,41335,515565,Andaman-&-Nicobar-Islands,2020,3,aggregated,user,india,2020-Q3,-0.3698030634573304
huawei,1213,0.0293455909035925,41335,515565,Andaman-&-Nicobar-Islands,2020,3,aggregated,user,india,2020-Q3,-0.15763888888888888
motorola,907,0.0219426636022741,41335,515565,Andaman-&-Nicobar-Islands,2020,3,aggregated,user,india,2020-Q3,-0.25226710634789773
apple,870,0.0210475384057094,41335,515565,Andaman-&-Nicobar-Islands,2020,3,aggregated,user,india,2020-Q3,-0.040793825799338435
lenovo,606,0.0146606991653562,41335,515565,Andaman-&-Nicobar-Islands,2020,3,aggregated,user,india,2020-Q3,-0.303448275862069
others,3362,0.0813354300229829,41335,515565,Andaman-&-Nicobar-Islands,2020,3,aggregated,user,india,2020-Q3,4.547854785478548
xiaomi,12398,0.236621116115734,52396,887208,Andaman-&-Nicobar-Islands,2020,4,aggregated,user,india,2020-Q4,2.687685901249256
vivo,12275,0.2342736086724177,52396,887208,Andaman-&-Nicobar-Islands,2020,4,aggregated,user,india,2020-Q4,-0.009920954992740816
samsung,9938,0.1896709672494083,52396,887208,Andaman-&-Nicobar-Islands,2020,4,aggregated,user,india,2020-Q4,-0.19038696537678212
oppo,4723,0.0901404687380716,52396,887208,Andaman-&-Nicobar-Islands,2020,4,aggregated,user,india,2020-Q4,-0.5247534715234454
realme,2996,0.0571799373998015,52396,887208,Andaman-&-Nicobar-Islands,2020,4,aggregated,user,india,2020-Q4,-0.36565742113063726
oneplus,1638,0.0312619283914802,52396,887208,Andaman-&-Nicobar-Islands,2020,4,aggregated,user,india,2020-Q4,-0.4532710280373832
huawei,1472,0.0280937476143217,52396,887208,Andaman-&-Nicobar-Islands,2020,4,aggregated,user,india,2020-Q4,-0.10134310134310132
motorola,1032,0.0196961600122146,52396,887208,Andaman-&-Nicobar-Islands,2020,4,aggregated,user,india,2020-Q4,-0.29891304347826086
apple,973,0.0185701198564775,52396,887208,Andaman-&-Nicobar-Islands,2020,4,aggregated,user,india,2020-Q4,-0.057170542635658905
lenovo,708,0.0135124818688449,52396,887208,Andaman-&-Nicobar-Islands,2020,4,aggregated,user,india,2020-Q4,-0.2723535457348407
others,4243,0.0809794640812275,52396,887208,Andaman-&-Nicobar-Islands,2020,4,aggregated,user,india,2020-Q4,4.992937853107344
vivo,13812,0.2391357041448803,57758,1004336,Andaman-&-Nicobar-Islands,2021,1,aggregated,user,india,2021-Q1,2.255243931180768
xiaomi,13714,0.2374389694934035,57758,1004336,Andaman-&-Nicobar-Islands,2021,1,aggregated,user,india,2021-Q1,-0.007095279467130067
samsung,10861,0.1880432147927559,57758,1004336,Andaman-&-Nicobar-Islands,2021,1,aggregated,user,india,2021-Q1,-0.20803558407466827
oppo,5158,0.0893036462481387,57758,1004336,Andaman-&-Nicobar-Islands,2021,1,aggregated,user,india,2021-Q1,-0.5250897707393426
realme,3419,0.0591952629938709,57758,1004336,Andaman-&-Nicobar-Islands,2021,1,aggregated,user,india,2021-Q1,-0.33714618069019
oneplus,1773,0.0306970462966169,57758,1004336,Andaman-&-Nicobar-Islands,2021,1,aggregated,user,india,2021-Q1,-0.4814273179292191
huawei,1575,0.0272689497558779,57758,1004336,Andaman-&-Nicobar-Islands,2021,1,aggregated,user,india,2021-Q1,-0.1116751269035533
motorola,1062,0.0183870632639634,57758,1004336,Andaman-&-Nicobar-Islands,2021,1,aggregated,user,india,2021-Q1,-0.32571428571428573
apple,1056,0.0182831815506077,57758,1004336,Andaman-&-Nicobar-Islands,2021,1,aggregated,user,india,2021-Q1,-0.005649717514124242
tecno,796,0.0137816406385262,57758,1004336,Andaman-&-Nicobar-Islands,2021,1,aggregated,user,india,2021-Q1,-0.24621212121212122
others,4532,0.078465320821358,57758,1004336,Andaman-&-Nicobar-Islands,2021,1,aggregated,user,india,2021-Q1,4.693467336683417
vivo,15056,0.2424671873741847,62095,2248223,Andaman-&-Nicobar-Islands,2021,2,aggregated,user,india,2021-Q2,2.322153574580759
xiaomi,14788,0.2381512199049843,62095,2248223,Andaman-&-Nicobar-Islands,2021,2,aggregated,user,india,2021-Q2,-0.0178002125398512
samsung,11476,0.1848135920766567,62095,2248223,Andaman-&-Nicobar-Islands,2021,2,aggregated,user,india,2021-Q2,-0.22396537733297273
oppo,5456,0.0878653675819309,62095,2248223,Andaman-&-Nicobar-Islands,2021,2,aggregated,user,india,2021-Q2,-0.5245730219588707
realme,4034,0.0649649730252033,62095,2248223,Andaman-&-Nicobar-Islands,2021,2,aggregated,user,india,2021-Q2,-0.26063049853372433
oneplus,1981,0.0319027296883807,62095,2248223,Andaman-&-Nicobar-Islands,2021,2,aggregated,user,india,2021-Q2,-0.5089241447694596
huawei,1559,0.0251066913600128,62095,2248223,Andaman-&-Nicobar-Islands,2021,2,aggregated,user,india,2021-Q2,-0.2130237253912166
apple,1153,0.0185683227312988,62095,2248223,Andaman-&-Nicobar-Islands,2021,2,aggregated,user,india,2021-Q2,-0.2604233483001924
motorola,1054,0.0169739914646912,62095,2248223,Andaman-&-Nicobar-Islands,2021,2,aggregated,user,india,2021-Q2,-0.08586296617519518
tecno,974,0.0156856429664224,62095,2248223,Andaman-&-Nicobar-Islands,2021,2,aggregated,user,india,2021-Q2,-0.0759013282732448
others,4564,0.073500281826234,62095,2248223,Andaman-&-Nicobar-Islands,2021,2,aggregated,user,india,2021-Q2,3.6858316221765914
vivo,16411,0.2450061210474455,66982,3121625,Andaman-&-Nicobar-Islands,2021,3,aggregated,user,india,2021-Q3,2.595749342681858
xiaomi,15938,0.2379445224090054,66982,3121625,Andaman-&-Nicobar-Islands,2021,3,aggregated,user,india,2021-Q3,-0.028822131497166503
samsung,12028,0.1795706309157684,66982,3121625,Andaman-&-Nicobar-Islands,2021,3,aggregated,user,india,2021-Q3,-0.24532563684276576
oppo,5853,0.0873816846316921,66982,3121625,Andaman-&-Nicobar-Islands,2021,3,aggregated,user,india,2021-Q3,-0.5133854339873628
realme,4808,0.0717804783374638,66982,3121625,Andaman-&-Nicobar-Islands,2021,3,aggregated,user,india,2021-Q3,-0.17854091918674186
oneplus,2306,0.0344271595353975,66982,3121625,Andaman-&-Nicobar-Islands,2021,3,aggregated,user,india,2021-Q3,-0.5203826955074875
huawei,1567,0.0233943447493356,66982,3121625,Andaman-&-Nicobar-Islands,2021,3,aggregated,user,india,2021-Q3,-0.3204683434518647
apple,1283,0.0191543996894688,66982,3121625,Andaman-&-Nicobar-Islands,2021,3,aggregated,user,india,2021-Q3,-0.18123803446075304
tecno,1178,0.0175868143680391,66982,3121625,Andaman-&-Nicobar-Islands,2021,3,aggregated,user,india,2021-Q3,-0.08183943881527667
motorola,1017,0.015183183541847,66982,3121625,Andaman-&-Nicobar-Islands,2021,3,aggregated,user,india,2021-Q3,-0.1366723259762309
others,4593,0.0685706607745364,66982,3121625,Andaman-&-Nicobar-Islands,2021,3,aggregated,user,india,2021-Q3,3.5162241887905603
vivo,17597,0.2451518528838116,71780,2112910,Andaman-&-Nicobar-Islands,2021,4,aggregated,user,india,2021-Q4,2.83126496843022
xiaomi,16968,0.2363889662858735,71780,2112910,Andaman-&-Nicobar-Islands,2021,4,aggregated,user,india,2021-Q4,-0.035744729215207105
samsung,12574,0.1751741432153803,71780,2112910,Andaman-&-Nicobar-Islands,2021,4,aggregated,user,india,2021-Q4,-0.25895803866100897
oppo,6127,0.0853580384508219,71780,2112910,Andaman-&-Nicobar-Islands,2021,4,aggregated,user,india,2021-Q4,-0.512724669953873
realme,5830,0.0812203956533853,71780,2112910,Andaman-&-Nicobar-Islands,2021,4,aggregated,user,india,2021-Q4,-0.04847396768402157
oneplus,2691,0.0374895514070771,71780,2112910,Andaman-&-Nicobar-Islands,2021,4,aggregated,user,india,2021-Q4,-0.5384219554030875
apple,1490,0.0207578712733351,71780,2112910,Andaman-&-Nicobar-Islands,2021,4,aggregated,user,india,2021-Q4,-0.4463024897807506
huawei,1459,0.0203259960991919,71780,2112910,Andaman-&-Nicobar-Islands,2021,4,aggregated,user,india,2021-Q4,-0.020805369127516737
tecno,1417,0.019740874895514,71780,2112910,Andaman-&-Nicobar-Islands,2021,4,aggregated,user,india,2021-Q4,-0.02878684030157641
motorola,1055,0.0146976873780997,71780,2112910,Andaman-&-Nicobar-Islands,2021,4,aggregated,user,india,2021-Q4,-0.255469301340861
others,4572,0.063694622457509,71780,2112910,Andaman-&-Nicobar-Islands,2021,4,aggregated,user,india,2021-Q4,3.333649289099526
vivo,18688,0.2449664429530201,76288,3847407,Andaman-&-Nicobar-Islands,2022,1,aggregated,user,india,2022-Q1,3.0874890638670163
xiaomi,17957,0.2353843330536912,76288,3847407,Andaman-&-Nicobar-Islands,2022,1,aggregated,user,india,2022-Q1,-0.0391160102739726
samsung,12955,0.1698170092281879,76288,3847407,Andaman-&-Nicobar-Islands,2022,1,aggregated,user,india,2022-Q1,-0.27855432421896753
realme,6769,0.0887295511744966,76288,3847407,Andaman-&-Nicobar-Islands,2022,1,aggregated,user,india,2022-Q1,-0.47749903512157466
oppo,6461,0.0846922189597315,76288,3847407,Andaman-&-Nicobar-Islands,2022,1,aggregated,user,india,2022-Q1,-0.04550155118924504
oneplus,3005,0.0393902055369127,76288,3847407,Andaman-&-Nicobar-Islands,2022,1,aggregated,user,india,2022-Q1,-0.5349017180003095
tecno,1770,0.0232015520134228,76288,3847407,Andaman-&-Nicobar-Islands,2022,1,aggregated,user,india,2022-Q1,-0.410981697171381
apple,1634,0.0214188338926174,76288,3847407,Andaman-&-Nicobar-Islands,2022,1,aggregated,user,india,2022-Q1,-0.07683615819209044
huawei,1441,0.018888947147651,76288,3847407,Andaman-&-Nicobar-Islands,2022,1,aggregated,user,india,2022-Q1,-0.11811505507955933
motorola,1050,0.0137636325503355,76288,3847407,Andaman-&-Nicobar-Islands,2022,1,aggregated,user,india,2022-Q1,-0.2713393476752255
others,4558,0.0597472734899328,76288,3847407,Andaman-&-Nicobar-Islands,2022,1,aggregated,user,india,2022-Q1,3.3409523809523813
xiaomi,836581,0.2507398582325525,3336450,0,Andhra-Pradesh,2018,1,aggregated,user,india,2018-Q1,
samsung,683687,0.204914504937883,3336450,0,Andhra-Pradesh,2018,1,aggregated,user,india,2018-Q1,-0.1827605456016811
vivo,425959,0.1276683301113459,3336450,0,Andhra-Pradesh,2018,1,aggregated,user,india,2018-Q1,-0.3769678229950255
